"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"...251",70215.843261376,3723780.9439776,1656.7310964,12316.8066795,446102.43582208,279633.492875331,140390.561807739,14488329.9599604,6471600.13258037,1684113.19285236,176858.257375663,80721.5196889218,65842.2547834999,101927.027763951,937003.416316462,0,62188.4783781,91485.893632,1641.09181240879
"...252",0.00013885238544,0.0001323298368,5.52399373233932e-05,0.00904110536689272,0.00247222325961919,1.89693e-08,3.43120177777778e-06,0.0156060286572,0.000103687598337009,0.00954104762583,0.00100195940736296,2.86855367901235e-06,0.000373017735,3.62212148148148e-06,0.00263188822260147,0,0.000241262397,0.0005293193472,1.50995628e-06
"...253",252.143162962,248.9321835,100.170303619991,16390.3493019691,4481.87084316298,0.036529660125,6.22454199209877,28291.4370953294,188.029149032739,17316.6110608129,1818.51532834348,5.39617782407409,677.0119266875,6.81375138888889,4778.99989227882,0,437.9328167625,963.0175072,2.7845032215
"...254",5.7994274304,5.527001088,2.3071984449651,377.61853568264,103.256990079611,0.000792288,0.143310506666667,651.814733952,4.3307048710934,398.4995514528,41.8486931484445,0.119810465185186,15.5797776,0.151284622222222,109.925693415596,0,10.07677152,22.108004352,0.0630661248
"...255",107.694312,801.511885824377,87.1929661199949,732.544279460875,373.7088,7.52344425,8.50168296296296,179.0688,290.573502608959,6353.88896254704,667.257838869646,17.3746142552005,248.412266891353,21.9389178548976,3926.76640663821,0,687.93075,5166.52416,23.9841314241408
"...256",0.08647769152,0.643607785079066,0.0700152708792896,0.58822733575714,0.300085248,0.00604126698,0.00682678502716049,0.143790848,0.233328253422553,5.10212321757045,0.535802833803062,0.013951679563543,0.199473110390587,0.0176167797101342,3.153162759277,0,0.55240302,4.1486785536,0.0192590702345727
"...257",61.5902961504,3968.93106827373,2.41974457818069,413.688196379843,24.79444656,0.4939322346,-49.9575436402098,64377.2908684267,7.15198757813994,950.22258903731,99.7882517216654,86.0357126779363,37.1499956617917,108.637256937308,477.71012533751,0,286.7590644,582.675996672,9.36981986330314
"...258",75.613418664,904.576464181599,56.599334276271,513.816266135852,243.98900728,4.911437853,0.631281654456484,6384.24033721778,188.530399877768,4199.83744917243,441.048698908209,19.6087761235424,164.197257376356,24.7599930732684,2584.87548269033,0,472.6177357,3396.50664192,16.4162937616973
"...259",0.779147,46.962627491168,0.0744849919184535,5.23821338181004,0.488368184,0.009770475225,-0.58129431524599,754.967655680889,0.237531108176445,14.502314054445,1.52297007259925,1.01802300315295,0.566983894536123,1.28545720282013,7.67817050535114,0,3.726278585,9.56461632,0.122552209642394
"...260",367.9844390048,23743.9427159962,14.0421968851222,2471.62292971294,146.48686752,2.9177830227,-298.961660197275,385198.254222187,41.3398174722185,5653.83124063853,593.74081561694,514.704588770634,221.04274144337,649.917260131282,2838.71401765061,0,1712.3703573,3460.570520064,55.9439715723226
"...261",36.8130074808,319.486449563274,29.1900257432787,250.336566203888,125.295334376,2.5223573781,2.19550066678774,894.396195003555,97.2649253105218,2137.15505662408,224.434747415019,6.92560387325531,83.5544239824881,8.74495699525707,1319.36311526814,0,233.77175819,1735.317690624,8.14211921714325
"...262",0.5377367776,4.00209083179156,0.435369925857849,3.65772335577579,1.86599424,0.0375658899,0.0424504090864197,0.89412224,1.45088497291191,31.7260931658884,3.33173659257049,0.0867545268466413,1.2403664542141,0.109544903275149,19.6070402854105,0,3.4349601,25.797370368,0.119757016930963
"...263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...264",116.8346268,7539.149808,4.451949,784.7366625,46.483796,0.92587635,-94.9274073027375,122308.706330222,13.10378496,1794.720975075,188.473806555555,163.428418271605,70.1665874999999,206.360992592593,901.04868372903,0,543.661115,1098.405504,17.76155595
"...265",0.4273777728,27.577997568,0.016285104,2.8705446,0.170036416,0.0033868296,-0.347241781155948,447.401801479111,0.04793327616,6.5650387572,0.689431873777777,0.597816549135802,0.2566674,0.754862696296298,3.29601069634678,0,1.98869704,4.017936384,0.0649712712
"...266",120.390976240022,0,56.251501202405,170.112939128343,9.9104256,18.3274362366688,0,51312.4221028445,315.460898331005,130.19176422,13.6721739621399,0,5.08999,0,-76.8127727910895,0,14.345169,109.198208,12.7497363677588
"...267",609.57315973459,2770.2074448,284.817071832708,38.278359,110.4777672,92.7969318426917,1.97173037037037,81146.1900497334,1597.26669368446,2325.601701045,244.224596032099,60.0506200987654,90.9219525,75.825891851852,421.508125199146,0,493.365516,1022.7005376,64.5554785433672
"...268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...269",50.3890561803595,0,23.5437915933709,71.1999413448948,4.14796032,7.67085908773002,0,21476.5641150356,132.034621075059,54.491128209,5.72242175786008,0,2.1303905,0,-32.1496115773892,0,6.00410055,45.7043776,5.33633999975988
"...270",509.97562345703,2317.5860784,238.281101225542,32.024097,92.4269176,77.6349358819888,1.64957135802469,67887.7968967556,1336.29091919589,1945.624013235,204.320988606585,50.2390105843621,76.0663075,63.4367767901236,352.638342925453,0,412.755028,855.6025408,54.0078248065495
"...271",0,0,0,0,169.974336,134.117201019671,756.660927346626,0,4336.4561663027,81552.4626917402,8926.41712833698,0,151.395997486284,0,3115.62589730767,0,254.53553299352,177.789248,0
"...272",86.7110092208357,11339.0788556072,23.5291213608091,247.164403584347,15509.0164624,0.008106693,400.713104671163,116211.222293334,0.09833027925,37934.0891200567,3983.67338096997,245.80062330934,1481.24620253967,310.372340027758,11246.5925823463,0,264.9294217,1273.59146432,23.7220711367403
"...273",1572.90146573498,15930.1884483776,1491.2293330351,93897.1114966762,734.38363136,8.0939691,23.8576158978106,4445.08434702224,98.175944475,110926.895053104,11649.0610241926,345.323487022946,2511.00780079161,436.039816705316,3820.06734461166,0,319.856486,1276.09069056,0.907370260874721
"...274",3.45911291656495,858.725319499361,9.47928624,78.1229139,50.30879808,17.029377813,2.82783217777777,32.8589680000001,418.8869987085,5444.75779466658,571.784829834597,18.6148470675885,177.588733054552,23.5049592870856,1066.24535217818,0,77.1173191,742.5307456,14.778922458
"...275",159.343607454383,21153.1949946586,41.4651850686441,305.274560930727,28967.333418592,0.00166104414,748.433274355504,217058.029084445,0.020147664915,70670.5302660163,7421.51233284552,458.544171081405,2762.5673009577,579.003525168101,21000.6145108519,0,494.316363766,2376.7556996736,44.3078207519828
"...276",504.383902378536,64121.9193444805,698.074307136,1482.61765716,527.43445888,2463.585997446,7.57761615012346,109.220901333333,57990.4877138454,362331.859373262,38050.519117367,1389.99013441648,14165.6317610742,1755.13993750702,144203.947376348,0,3996.49278052,19247.916502528,206.5541210328
"...277",5.44379194414237,257.478037706361,4.02609403291985,229.631595664971,301.74814304,0.01953903,7.80808923558328,2258.50794720001,0.2369990175,999.386860749335,104.951270132207,5.58142887641996,34.6646007439765,7.04766781202519,226.689582536485,0,5.890451,27.69075904,0.461026784927339
"...278",0,660.303185439114,7.3943712,107.097822,73.586496,0.2109807,4.37479348148148,50.6056000000001,33.38417943,4664.75936307095,489.872780244801,14.3135907793618,126.773533696251,18.0737648447675,121.795616766718,0,78.341934,962.1970176,21.05922276
"...279",16.963670976,167.481867373129,16.1070986242886,1014.71380476973,1.5256544,0.087474198,0.0921935407407407,0,1.0610198655,1183.18770256099,124.253236725043,3.63055481997728,26.5259882296349,4.5842999903922,36.6370072520291,0,3.3474062,13.26516352,0
"...280",19.675235328,194.253069303294,19.4440602468323,1224.93546562651,2.221978944,0.1058395044,0.106930251851852,12.0345825706179,2.70066895399435,1373.8587470701,144.276682184053,4.21088221737611,30.8264076708642,5.31707914240524,43.899909729987,0,4.77850458,27.265939456,0.2272141404
"...281",1.0267236,10.1368144930036,28.4375682768987,1791.50781762382,16.3922008,0.1631918925,0.00558,433.549630629019,53.02323162155,127.233982305713,13.3615605441831,0.219738777062945,3.78007389416404,0.277464058120119,52.8923259040859,0,32.48239975,428.7980592,8.18546103
"...282",448.021924106899,57950.3076046972,125.143850431749,1577.16855275999,79190.8226336,0.068559162,2046.10361081486,593384.322844447,0.8315895945,194062.112043579,20379.5606520593,1256.20625022453,7571.6061251549,1586.21108518917,57437.430122633,0,1353.7915778,6507.18524288,121.126900140606
"...283",4.10480979119838,80.3493303281585,3.67415741586747,226.772329332652,59.255046048,0.019498941,1.54274345540533,441.462041973335,0.23651275725,407.432380967393,42.7867801298243,1.7417566037459,11.5305333624323,2.19931530516536,50.8773300477734,0,1.7514057,7.790384448,0.0901151692340717
"...284",0,1592.79804749393,18.8302479143876,256.6835388,177.77372576,0.505197,10.4824902716049,121.364667826667,79.9390053,11252.4364100824,1181.68202895379,34.5275624118535,306.79032665719,43.5979380236756,298.894703548219,0,190.9681059,2308.24342784,50.4266796
"...285",14.506330872,4859.98431672,8.60660184,199.107220742396,88.27149488,0.0013138713,11.0922022011331,0.148347071111111,0.0424818387,277.892539092,29.1830682225514,105.351341986008,10.864514,133.027093654321,371.029145579823,0,30.0094958,67.27021056,2.28139287926559
"...286",1665.5077898628,43520.7532395,286.132759434,1355.05691415222,150.130008528,196.343873473657,139.748891835686,2631.78408433844,2449.46547081229,8992.9100614311,944.396379620426,943.412459634775,351.58769495,1191.24650200617,4846.16180661074,0,949.471593185,3115.007416192,55.9805443707222
"...287",56.3544192564,5192.267515764,35.368639068,4887.89207669789,52.074692648,2.50804543648923,4.18840522986054,28.1580547362222,30.2745578943401,3681.0473241906,386.567611866436,112.554344847202,143.914587699999,142.122322230864,1218.20471851492,0,416.54549707,828.650910976,20.9368478195421
"...288",18.3723768,2153.8781064,15.3316206,2333.97450869117,22.0492872,0.2237193,1.03714666666666,0.375402,2.30358969225,1714.74131871,180.074690207407,46.6902636296296,67.0396949999997,58.9557755555555,551.213886356465,0,194.4151155,380.4506496,9.71149399483219
"...289",1922.8108568,39390.1850832,280.3006596,958.005684,280.0410672,3.38515527,10.9413257481481,10.3796731555556,35.230567365,19357.86944637,2032.87942361646,853.872891176955,756.817165000003,1078.18492790123,10034.9997617018,0,3106.105552,5274.0519552,55.52134626
"...290",502.881863408,20021.14808712,96.25110081,8545.00668479131,221.072548261302,3.71251608,9.61533500023115,17.8481342778208,70.3278389176196,10411.8193091745,1093.40406983696,434.004449730865,407.061510249999,548.017229703703,4800.05019227722,0,1129.416813875,2635.96250624,84.3597273848116
"...291",25825.8455890048,740817.23903568,2339.256565416,9544.06232364,5606.02602451037,180.9006803688,216.249044970026,536.501200655768,2911.20175797287,248826.06855283,26130.633653761,16058.9181389482,9728.12841319998,20277.5889417778,167903.15671649,0,24580.2941413,75301.685444608,3057.67230686639
"...292",8669.35300373002,133936.036707548,1540.97962578686,8342.17772775405,134457.498043036,1.046913592599,6315.77429091723,21362.026995489,42053.2239630595,180973.817039508,19005.0847223755,2903.37175757606,7075.37012430635,3666.08625412361,89633.5783415613,0,6377.05683304717,26652.8346079233,948.698324712959
"...293",2993.5566144,60938.77824,438.991248,1497.61992,435.434432,5.0233764,17.0400616296296,15.8859982222222,51.29367012,30159.9047988,3167.26228852675,1320.98822716049,1179.1346,1668.01125925925,15563.7794048865,0,4866.8264,8202.919424,82.245108
"...294",88.12638468,7942.3086312,56.5775229,8074.74044400918,79.753502,0.8141918925,3.72306358518518,1.42764775555555,8.38000911825,6171.8073491025,648.136418177366,172.167813358025,241.293586249999,217.396222962963,2032.31190512757,0,711.674819,1381.7930336,34.2246073441483
"...295",104.5538818,73.34937,22.0086747583953,230.350819449222,59.845908,0.4867527,0.58339061728395,72.9999894380561,6.60413502,1711.6580187,179.750895423868,1.59001635802469,66.91915,2.00771296296297,580.101831337963,0,322.5390875,2554.1432,11.1594225
"...296",39.35767764,27.611226,8.28482225156874,86.7119722377664,22.5280584,0.18323046,0.219608296296296,27.4797071382042,2.486023596,644.32695726,67.6644202567902,0.598536851851853,25.19067,0.755772222222224,218.370284135861,0,121.4148075,961.46736,4.2007905
"...297",80.13327204,56.217186,16.8681171018403,176.547867585356,45.8677224,0.37306206,0.447128296296296,55.9494101208673,5.061609756,1311.86671686,137.76654825679,1.21863685185185,51.28887,1.53877222222222,444.607670812536,0,247.2037575,1957.57296,8.5529205
"...298",149.227756900429,678.1660848,69.7252037393659,9.370809,27.0457272,22.7173355076136,0.482693333333333,19865.1527364,391.022016084298,569.323500795,59.7878828222224,14.7008102222222,22.2583275,18.5627066666667,103.188126042427,0,120.779316,250.3642176,15.8036309585135
"...299",424.396957197756,5812.6541616,5.5863918,74.1478815,93.8441856,0,1.59481096296296,366521.644708266,0,1550.262181545,162.801805167901,126.002652790124,60.6092025,159.103494814815,2534.82279295095,0,199.571823,1235.2312896,54.5450050175901
"...300",511.896471885288,161.859867408,238.161615931208,733.225073992507,43.080969616,77.5853647689999,-1.9191194703174,219072.251592917,1335.38021580037,592.7863127382,62.2518454887572,3.50868503555555,23.1756319,4.43041506666668,-304.200667210952,0,73.09749889,485.951380544,54.3205457064623
"...301",61.4611863123263,3731.8213152,3.89926829037993,393.566337861409,23.307852128,1.01074517354902,-46.9883383393073,62088.580434892,15.9952035338115,892.2974810211,93.7052083101398,80.8958132345678,34.88534995,102.147108148148,443.69682005085,0,269.540487095,546.99385664,9.17614893633154
"...302",555.915725139945,2515.556064,259.746162526341,38.1191666483179,100.517816192,84.6285188779527,1.79047901234568,74700.1895953548,1456.66792915897,2114.3918597004,222.044255281054,54.5304655144032,82.6644718,68.8555950617285,381.24401221746,0,448.29618158,930.84531456,58.8730082568229
"...303",217.487046475206,2978.76072,2.86281,37.997925,48.09152,0,0.817279012345679,187828.184497777,0,794.44948275,83.4296362551438,64.5714921810701,31.059875,81.5343950617284,1298.99876336778,0,102.27285,633.00832,27.9522080449866
"...304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...305",56.74920444,510.27013224,4.17153852,3.7273932,9.70359936,2.25196231802909,0.264231585185185,1.55601608,48.242889853971,1517.757237108,159.388276995556,11.0612791530864,59.338386,13.9670723703704,476.100178459479,0,32.5111518,221.58329088,1.92104088150031
"...306",1175.0498496,61690.648032,464.031072,3306.35412,472.171968,133.549126649406,28.3045072592592,1934.90647619448,1302.06296352936,216092.9654604,22693.1452497778,1337.28673481481,8448.3918,1688.59137777778,81666.7122434017,0,10769.28456,17878.823424,288.7894368
"...307",0.7203833208,37.820449836,0.284481756,2.027013885,0.289472664,0.0818744527122732,0.0173525360987654,1.18622571904749,0.798250765171595,132.47928852795,13.9123998356296,0.819845268024691,5.179423275,1.03521826296296,50.067099182853,0,6.60228413,10.960901952,0.1770470364
"...308",193.34780784,10150.8472728,76.3536888,544.041873,77.6932272,21.9747535693053,4.6573466074074,318.377918753807,214.2470974774,35556.87545991,3734.02872102222,220.042969851852,1390.135095,277.848162222222,13437.7956740618,0,1772.024874,2941.8592896,47.51866872
"...309",1.6046186904,84.243206268,0.633669228,4.515074505,0.644786232,0.182371347718722,0.0386519273086419,2.64225989810949,1.77806462259286,295.09114984335,30.9891916705926,1.82616532382716,11.536912575,2.30589815925926,111.522020018036,0,14.70626569,24.414874176,0.3943636332
"...310",203.286191208923,5611.54164526917,94.0960755477034,546.937737039458,492.104475624,0.409536218854572,0.636900740740739,304.963521701171,323.296429814001,39652.3211839664,4164.11465408618,121.643076276112,1550.25104323897,153.598659448792,19074.5516016405,0,2947.42812975,9229.081663872,238.4408448
"...311",3.063684472,84.6937609339828,1.4081106,7.4950101,7.42327024,0.004285554,0.00961260246913578,4.40569602666667,4.8388355043,598.325167926847,62.8335120184643,1.83593213285492,23.3921795264229,2.31823070476602,287.850726566968,0,44.4771434,139.2475392,3.598735104
"...312",81.2261154296623,24.8767016365461,217.184718508512,13658.3324671372,73.249050392,34.0694125705378,0.00282346469135802,3542.9557742617,731.24974870959,2666.37606006727,280.011240036063,0.539259744641404,104.24490030758,0.680923044757653,754.514739494884,0,152.16981297,848.90347136,1.0570396032
"...313",64.5882274311414,12.4720707829716,173.289840874625,10904.941049133,57.838436696,27.2025968071826,0.00141555950617284,2828.51439293201,583.449424408326,2076.77376342544,218.093766097062,0.270360830138917,81.1937510135836,0.341384502497618,577.328119237232,0,117.61973961,665.66154368,0.5299526016
"...314",99.7054565109878,11.4561556865345,268.140678575245,16881.3212525399,88.851881392,42.1121345718279,0.00130025481481481,4378.43462024352,902.793559351613,3159.59747308045,331.807211931594,0.248338532991728,123.527933109722,0.31357695747867,867.079136556298,0,177.96447922,1017.60571136,0.4867852032
"...315",1.42300024022751,38.4925536220916,0.72250639695894,8.605808532942,3.4008681088,0.0149187510171809,0.00436884148148147,3.35079077523044,2.47707994141795,272.881690603017,28.6568506645534,0.834414663974184,10.6686093753623,1.05361503288468,131.080650438983,0,20.26742488,63.5943924224,1.6355927808
"...316",205.312528,5675.74445805516,94.3644,502.2774,497.46976,0.287196,0.644187654320986,295.247306666667,324.2741082,40096.7050999518,4210.78192403009,123.034819961994,1567.62472046101,155.356013594971,19290.2894858231,0,2980.6316,9331.6608,241.168896
"...317",117.258653150889,3241.65317003309,53.776047,304.052213680305,283.688118688,0.16366623,0.818652155632288,179.155875154468,184.7961697785,22900.8920601896,2404.95227951602,70.2702909022285,895.335525068009,88.7302657256008,11023.4786287712,0,1700.46687404,5320.046022144,137.5222530816
"...318",140.89474652,3894.95265836859,64.757121,344.6854785,341.3862584,0.19708689,0.442070716049381,202.612060933334,222.5315655255,27516.1733011484,2889.62908214358,84.4320604326637,1075.77501372853,106.612325945454,13237.8694757607,0,2045.444269,6403.807872,165.50100864
"...319",473.564950668607,13121.8484340926,380.442266243757,1065.19209044103,1017.52211371123,18.2233815666,1.97553826335505,3691.29065779402,982.881208820227,92700.2423939931,9734.97707736349,284.446255744636,3624.21778067062,359.170163276972,48214.7335928732,0,6268.23379004,18756.16925056,490.818063454003
"...320",160.990330371346,4517.37664372341,57.37279413,22248.7269044903,64.018620952,7013.9930636517,283.739904972204,6850.44691188632,138995.492165969,31913.332329774,3351.399636823,97.9245323971955,1247.68677495402,123.649264420261,52778.1849397756,0,10467.34170257,2662.04351616,45.0352703784656
"...321",11.5264188252487,323.426716801155,30.1168695691577,80.4523213183541,1341.21923839747,17.51423455404,1.35449343541173,490.10169085514,402.518189476287,2284.87131174775,239.947267344267,7.01101823145932,89.3295531999278,8.8528096681707,1312.08430271605,0,94.943864759,1207.231631872,13.3161341981155
"...322",373.886349105538,10490.9543475299,1006.4984062455,153.357960015,195.512244936,0.0015519231,0.00348100148148147,15882.9952528001,1.752282341145,74114.1018237638,7783.14127051812,227.415573219821,2897.57220360324,287.157545284825,53729.7898892838,0,2212.57675551,2824.94959488,105.169247119389
"...323",233.109078596,6439.95718378981,107.038403214,569.73633744,564.825211756,0.8648312568,0.870236251129056,375.158475001334,380.67908690847,45483.5280004986,4776.48268275906,139.600889103811,1778.22847761743,176.273981887251,21880.6760661535,0,3380.60165813,10583.265665728,273.5008137117
"...324",22.1507977370238,612.357051549328,10.168392,56.0041022765838,53.6259230896,0.03094728,0.117072869866534,32.9654271322884,34.942692876,4326.0404504298,454.301990297819,13.2742480121533,169.131302307835,16.7613871851574,2081.86528068414,0,321.380801168,1005.7757270848,25.99660723872
"...325",25.3762080922879,318.162002444085,2.3984943375,12.6284886881928,61.9188767816386,49.131949596975,12.7315700805276,3676.09562844865,1179.44246430048,1152.94600394999,121.077384805396,6.8968934346401,45.0756902005627,8.70870433691854,446.932786610168,0,43.3116171295848,80.2014926767533,0.728256846458592
"...326",137.825971693418,3867.45757239103,49.1105928125921,19070.0438483908,55.0076372678555,6012.03005440842,243.206826285553,5871.79452530582,119139.463845921,27321.9322879585,2869.23073406966,83.8360411830147,1068.18094800057,105.859732698436,45223.1218305019,0,8969.60510794,2274.4789010048,38.4062864285674
"...327",0.529731037305771,14.8644866158893,1.11850583544489,19.2699587375322,47.9932538080122,5.79509047635,0.257521952951756,22.5681108322282,116.821117395398,105.011235214019,11.0278241056718,0.322221947821816,4.10552956501755,0.406869513214775,85.7097593628984,0,11.09392448,45.075700096,0.508089157627747
"...328",26.0344070642816,935.753364551696,51.9737072106706,4466.28911265805,61.5508540496,4.37837495913143,41.224490827711,190.211739066726,103.733313793751,10351.2503320087,1087.04337876344,20.2846071713204,404.693499570285,25.6133646430317,2754.18702423201,0,271.58403314438,829.8931990272,23.1087506262144
"...329",110.505835420181,3212.24117937915,50.0807158414942,15301.9578691232,46.30743624,4821.71422140536,195.045129902186,4853.84767150344,95566.6841728234,22693.1089359899,2383.13179772536,69.6327183332774,887.212015638046,87.9252031203938,36313.8788473334,0,7194.20350899842,1839.89564864,35.0343636023971
"...330",0.0101555184022032,6051.26080712554,581.963027702076,625.76175306827,144.741096923902,67.448618898814,2.22897861728395,7929.36069658605,2180.8885323888,42749.5673667716,4489.37400415788,131.175000821457,1671.34128418061,165.634616421868,2943.21371895335,0,128.070570610889,902.8853409408,230.557818811549
"...331",2.25456784432381,63.2641683919711,4.77602428078267,81.1079607355324,205.063682636108,24.3738864831,1.08466993067294,96.0512664091983,491.476766700901,446.934269531185,46.9350970031143,1.37139640899523,17.4733860947371,1.73166164851357,363.308227515408,0,46.82426188,192.454376576,2.16850493528044
"...332",300.585350730545,8309.66557254639,138.11336907,787.558675807641,727.535783896,17.17447966395,1.61968730092825,448.064155332323,806.165264851275,58704.2303267798,6164.86345468823,180.131120281788,2295.10635416294,227.451487148267,28331.6586510385,0,4383.17881416,13650.786515072,352.73629065224
"...333",8.00757660072307,224.696132234463,2.852667,1107.98993587858,3.1641176,349.305559995,14.1305688003725,341.146475278854,6922.1325973275,1587.38199330282,166.699966674778,4.87080565024178,62.0604423059982,6.15036417374505,2627.4851139064,0,521.142296,132.1212032,2.23113416880052
"...334",22.714445832,566.824439043099,8.963127324,47.68637184,55.105785816,7.8574105008,2.08790159299626,612.792023368001,217.48218813342,3829.87922299626,402.197291852554,12.2872238739978,149.733334232397,15.5150722356721,1825.35894635335,0,277.94089578,861.338072448,22.0462539642
"...335",2678.54266319899,33582.0488991096,253.100836209,1339.13026191282,6535.5867681496,5186.17295113281,1344.05850281917,388037.785555394,124496.998679059,121687.207649024,12779.0623463179,727.968175944379,4757.49502107375,919.20509879769,47172.2949923497,0,4570.128661181,8459.151987776,76.71238786176
"...336",1203.60959312073,15092.0870208989,113.6830752,615.510903441868,2936.442487248,2330.18481024,604.250432499969,174356.643633592,55937.272695696,54699.1730090356,5744.26971971117,327.15571026665,2138.52423993414,413.099372905639,21211.2296677272,0,2053.70079984,3798.798085824,34.4405173536
"...337",19.0676977071826,18819.5943424532,1788.10997601774,1936.10439488355,470.43985878589,208.416854776425,8.57734617135803,24346.4603192566,6721.55949446726,133491.08760609,14018.6545829552,407.958007763251,5218.98067112716,515.128398772175,9982.85730167844,0,425.555210578186,2886.5332033216,707.791551446196
"...338",0,35.4121456473415,4.51140886392204,7.78606932550259,7.021284136,0.300861045190008,0.192772971851852,115.496586005301,19.1924365602257,1004.41128424471,105.478913278452,0.767639733674959,39.2685622114596,0.969298357470557,242.862110215223,0,15.5172980069934,72.667659456,1.77268307988035
"...339",1.50790475867947,60.1993548734925,5.96774017583911,5.91890943204592,183.538437815271,0.19399167228435,0.123671903209877,98.8167231861784,15.200490674367,546.85930337324,57.4287903180976,1.30495952441564,21.3800650314035,1.64777182328244,205.143856668361,0,12.0729351805052,176.439267648,2.53934016603003
"...340",1.57143623030601,44.1671190095054,0.00691719407804945,1.44507356207778,189.792564779813,0.00656874911914495,110.945150339615,2997.5772229054,0.0533159198523536,312.021790115167,32.7671740220379,0.957423924867203,12.198834549815,1.20893877305438,184.157184559202,0,3.70477226880032,26.95423657024,0.571283555512823
"...341",0.673918865942419,10.4058128977424,0.2072995152,0.6652077399,0.494663711395797,0.0701970569229456,0.135054217185185,3.51680595844888,1.50369095178633,82.6824466116292,8.68295164799587,0.225569936401017,3.23256105292162,0.284827060477337,31.2834290577215,0,0.9716052294,3.01564796288,0.0605416584748862
"...342",16.8158897749628,471.861285994317,0,15.3840945,2030.94602366893,0.0617127,1187.22028790124,32075.9712331333,0.293135325,3333.49800584243,350.06949104176,10.228679039091,130.326765417251,12.9157485689538,1970.28601959422,0,39.6283695,288.3217344,6.08396258202777
"...343",896.248204051599,13824.5020522943,277.117183454184,885.731919662046,437.509741551994,93.6395546705906,50.2526694646914,1193.54139834269,2007.07546252922,109886.189484324,11539.7706426928,299.677889594605,4296.12125593571,378.403140707266,41478.9414792949,0,1290.68997722298,3988.7541048096,80.3568984600792
"...344",192.365743095,3864.31597617692,53.222573505,282.7354787625,467.48205388,186.5772236895,48.6149785223691,14088.0789725766,4627.19007443753,23148.5385099476,2430.95903472425,83.7679398568446,905.017534988957,105.773741183534,10722.3786192822,0,1557.3220284,4665.95823568,115.4838217875
"...345",5306.1269195358,66534.6883743166,501.553478517,2640.6490625085,12946.5203972544,10272.8190709544,2661.99833260422,768621.993359129,246605.254916362,241152.743921488,25324.8144081564,1442.29245447151,9428.13135982047,1821.18205426736,93476.7457025052,0,9056.228757482,16771.5251988928,152.32811672874
"...346",166.7096173746,4635.1870244939,75.8580205104,403.710729556213,398.09899546112,0.425499393144,0.544313293752168,242.324548797182,262.202900782368,32813.4811361163,3445.92935723857,100.478343460197,1282.87908108985,126.87396053755,15666.3573734907,0,2381.6151976752,7468.11625104384,192.962333555894
"...347",198.0483995784,7155.12838662476,42.79067982,185.63811147,111.718327728,0.2127480138,1.47042792296296,436.88280034052,1.64612083671,54835.5939476027,5758.59605452462,155.103870401343,2143.85776634619,195.849589621435,18733.8141826564,0,422.59802298,2123.21983104,52.0822384488
"...348",44.6299937267497,1252.33731403125,15.899256,6175.34946629141,17.6351168,1946.84431116,78.7563114736967,1901.36989138801,38580.30335502,8847.22706201315,929.097383379751,27.1472926771476,345.892058097316,34.2788746431326,14644.2113510574,0,2904.571328,736.3736576,12.4351609634446
"...349",3504.912048,43937.153568,331.112232,1743.31872,8552.122128,6786.8738784,1758.68165960206,507799.249584,162922.36273236,159175.6015311,16715.930748,952.438894814816,6223.14495,1202.64417777778,61695.3176441119,0,5976.38844,11058.372864,100.0731996
"...350",711.245018830237,8918.4648171615,67.1774616,364.380682281343,1735.20609408,1376.94991392,357.079737443801,103031.017433722,33054.383705868,32324.6571463572,3394.59518364551,193.32824464279,1263.76797037912,244.115490332695,12535.2459498968,0,1213.6401864,2244.86123904,20.354743656
"...351",15.8947320634766,574.182809311915,3.432255684,20.6402676844407,8.8987861952,1.85497274424,0.192189314460562,36.789786453453,36.50328120978,4400.26038058659,462.096245200508,12.4467334798174,172.033011986339,15.7164849454879,1513.3763391363,0,36.167188992,169.5206315264,4.15106421559699
"...352",55.1687575804246,1563.59643203697,19.38330543,7369.4741250178,22.116779856,2322.7408270206,93.9767735552134,2272.72627024338,46029.3536026454,11087.8277047614,1164.39553722895,33.8945502093312,433.490800874243,42.7986337911729,17653.4747731293,0,3469.43440448,899.016898752,15.3378975141131
"...353",131.14691490273,4715.54294707812,33.796846875,872.520077490132,80.8018975,2.641786336875,7.93922716155786,282.801069306064,49.8634829161875,36690.7382617379,3853.10207077417,102.220242966261,1434.46470645625,129.073456285409,12454.0154456252,0,315.3517826,1486.25057952,36.0864379171994
"...354",56.8563707068468,1736.82130352549,83.89895886,9718.36414790485,126.934905808,11.2706236671,89.938604645634,18.8055111468672,217.65757709745,20421.9473085942,2144.62426192288,37.6495978570952,798.418457603966,47.5401308210057,5892.33148133822,0,593.07702568,1765.007942656,38.7427926075572
"...355",57.2243344199899,1638.10574147033,25.21305471,7714.79202585592,31.555808352,2182.5036662562,95.6051310171213,2137.84660268329,43249.8215244312,12293.1529454702,1290.97356211908,35.5097109233792,480.614314859262,44.8380965215383,17134.1498716513,0,3308.57934236,996.526649664,17.7665500401514
