"","1","2","3","4","5","6","7","8","9"
"...472",694.770190472528,16412.4321488919,788.114683258567,2.2390720381896,0,684.666790965633,3866.61724143418,204.33027705538,2.312111893548
"...473",48.8285592924817,13.1694375278861,39.1315730988835,5.76292144437122,0,0.041986850027401,6.67546448471031,297.942304330485,0.0677701487618377
"...474",27.3750986008151,32.4292909677942,19.6148351738614,2.53630096465617,0,0.056182504879346,3.01596729842909,168.460125759441,0.0299518284987088
"...475",0,0,0,0,0,0,0,0,0
"...476",1.26105773121888,550.099058896426,23.6369439447167,0.147354599323641,0,0.43385441542511,31.0936158299148,0.701006333460717,0.0100759484373881
"...477",0,14176.5555034031,599.209740212709,3.7600029074277,0,8.99714212716012,812.547351945346,18.189647650608,0.257175488341832
"...478",18.0451581562705,79.3618988023065,7.54986734054562,0.0637699041336429,0,0.112607962914687,0.306013511989604,114.33940240909,0.00112385987331681
"...479",1014.91779223475,274.315091699358,813.308538969985,119.768037439571,0,0.873471696130382,138.73480236959,6192.86273733208,1.40843748882684
"...480",574.469077030223,154.938722978393,460.383820587505,67.8008978990162,0,0.493976216627003,78.5369868954955,3505.29778181157,0.797317294909584
"...481",5.98143968810097,1.61324023155016,4.79357056163492,0.705950934171381,0,0.00514333854554067,0.817736357244984,36.4975733404654,0.00830176157859684
"...482",330.822800555488,1515.52041638265,183.776757683356,0.181573817868041,0,2.68402849274209,12.7707381220534,2098.5043886613,0.023896824656246
"...483",10.2901443339593,264.579322064796,544.591807966385,1.56761731966062,0,6.29492945449065,91.873054290594,65.2733518019713,0.180313693018045
"...484",932.756246490713,4217.10449993414,379.594988926006,0.110309392807613,0,5.97044307145299,12.4854129672038,5916.74175276107,0.0212031677771821
"...485",0.4341332831688,4.23254706178413,0.311628842580143,0.00162299234191463,0,0.0318569485378788,0.0924914477145099,0.00377325270611358,0.000110057106101205
"...486",100.590387526976,426.479999335534,43.5621261732534,0.796783963555852,0,0.606979161296517,2.16743144200473,636.466280720583,0.0113745646362246
"...487",597.021764459674,161.021356021262,478.457713192765,70.4626468405911,0,0.51336889006517,81.6202165904019,3642.90986291614,0.828618627658685
"...488",172.647519298416,46.5643621825041,138.361014940023,20.3764785547447,0,0.148456673828211,23.6030388803089,1053.46134479606,0.239620997132664
"...489",922.922577871388,248.919308873081,739.637065764195,108.926628034432,0,0.79360547240137,126.17486528353,5631.4927893433,1.28094298304708
"...490",590.188087705947,582.945093939836,458.829425465228,65.630722170948,0,0.477385052995313,263.623461727622,3387.57647799358,0.77053782403435
"...491",46.338080158988,163.336201682715,32.154720747328,4.03030485713739,0,0.0468153299985804,70.4805781075266,206.38543059639,0.0470044650549504
"...492",3487.1057211026,15942.0649260129,1384.76395769819,1.28766507979684,0,25.7365409577639,53.2878867026285,21254.5079916526,0.120514456884515
"...493",2429.26148433424,14824.3324263866,338.807919602039,1.6388287715547,0,87.0493712797815,192.075277582638,18.036515656798,0.656908929691627
"...494",754.627652572221,4554.15671922594,102.102364393989,0.501916537182581,0,24.2101688575112,43.4708176768909,0.31104537326569,0.195134147707323
"...495",0.00544304409829815,209.759834805013,20.5715149617467,0.0284078047889067,0,70.4722308661362,0.0338106419408089,0.925653477345609,0.0988582294558154
"...496",1002.92743244833,24826.4483059831,1189.4642510639,3.41180953084846,0,1078.00283492538,5880.9549157296,4.8696708797795,3.56448359868742
"...497",18.8134558621983,109.629035144594,3.01601611863821,0.0780942993280124,0,0.570735252289353,1.078945987088,5.83006969440487,0.00539067025926082
"...498",559.54109879097,244.012067255489,437.706307199131,64.123202356086,0,0.970395010213331,75.1499240558393,3318.43103531626,0.758008175284646
"...499",141.610366644985,93.9388601966543,107.037255109658,15.577447101794,0,0.420928303651828,18.5766477203153,805.023607718614,0.185603293317069
"...500",5525.02181314103,33243.0650466833,753.636520545251,5.05900930658251,0,175.154056074995,309.205806428942,74.478853061359,1.43645748337739
"...501",1496.15785892775,8994.21116822736,205.057026148177,1.51162785060298,0,47.3780462091997,83.8035874270385,31.4772417207877,0.390210339848036
"...502",2025.37387632471,715.742687434282,1617.48986754627,237.431940672678,0,1.72954320691513,350.058608961151,12272.9919787812,2.79162167074145
"...503",74.6612305630212,186.156780525506,54.2898154175861,7.23474997893875,0,0.052404575521652,81.8769360481265,371.871700035089,0.0845851945689089
"...504",387.024750369385,104.3835481855,310.16453341249,45.6780471454452,0,0.332796019094377,52.9110424970598,2361.54921686866,0.537159508433108
"...505",0.0916072032989441,0.192945969029108,0.149407319716967,0.00112946127074547,0,0.0402805126600495,0.0400088833463829,0.0082694378740539,0.000459392526213561
"...506",206.997235445414,3780.10816540626,15.8890054790295,2.52009850386814,0,10.3249363766718,-930.463315358378,11764.3936829091,0.043149998560607
"...507",501.351367856692,10246.787913123,1176.96437285999,0.104816406200482,0,15.7180544763814,1833.6681200495,1.9789765373061,0.0749502261682109
"...508",0,0,1.54174653585899,0.000204293350843974,0,0.757090883021247,0,0,0.00106191868091702
"...509",2913.01498007833,716.277566030349,350.294098340933,0.749228814418651,0,23045.2957346715,25541.1840954522,10854.1718087658,200.925381371588
"...510",17.0092616213257,3416.99472367076,28.8664703316858,0.0227946720625364,0,95.7017534335317,201.950815051382,153.690076468441,0.825939787405066
"...511",96.0673320894163,153.249015297621,101.75964987917,0.0213142413026736,0,49.6668426792753,1.86551836307765,0.545255573384899,0.314173918286683
"...512",0,2231.95210873554,679.514674930663,0.895324346272207,0,38.4053376350277,3792.71435772972,20.2696770500197,0.164049139663388
"...513",0,5471.57180395204,0.0410366628901397,5.4069654020432e-05,0,0.00231934195368399,0.229046327149047,182.680600457686,9.9071138419061e-06
"...514",178.016659884684,3602.67752548845,432.390173092581,0.0913686200984389,0,3.62541430781256,673.311828979611,18.7628350878791,0.0131154140191152
"...515",1782.02404561478,14154.1140545986,1566.58672029467,13.5959477188496,0,212.533754022127,15632.8820987815,6362.54739884838,0.821350625606599
"...516",125.168937122836,999.070481968691,679.252842220878,0.506753307255531,0,0.00712037957991464,1.46840186798232,33.0848713163761,2.54374781421872e-05
"...517",157.425075992749,2366.1382742144,311.359293196179,0.0334908354341815,0,26.8780561885373,411.401153144376,0.699497669252581,0.164540768568315
"...518",1910.02990554005,2983.40457183285,2018.86254830238,0.423817158090711,0,989.123293644629,24.8262493286343,10.8467073046471,6.25698953942863
"...519",185.46236897743,3386.84627279502,14.2359997731143,2.25792116294768,0,9.25078615585551,-833.662973042291,10540.4901535064,0.0386609074135835
"...520",41.9260169838265,765.637660824303,3.21822034065559,0.510430453077011,0,2.09125236360668,-188.459622074664,2382.80558816515,0.0087397668312395
"...521",309.958536948994,5660.34997490219,23.7922640911467,3.77360617181916,0,15.4606034545257,-1393.2797087488,17616.0529207072,0.0646129905765043
"...522",30.2673504705028,575.212288671183,85.922709663971,0.02373983048011,0,0.468866906789287,96.6921824935539,1.2996614699705,0.00167502189443535
"...523",134.205266528389,1057.46854956463,718.148665960039,0.537646896048756,0,34.3044401441781,10.9332325784456,41.0365602189196,0.243271661456207
"...524",163.721673439263,3310.21504786142,381.890106502026,0.0342533664899975,0,6.06031498103978,591.856679306756,0.649556819116407,0.0304355157162012
"...525",250.762446993756,4971.77781282959,578.198415205626,0.0525305386924089,0,11.8150976880234,887.536552254419,1.00390117238078,0.0628929204143265
"...526",75.7539791340696,120.81168093935,80.2404074830902,0.016807386100863,0,39.1656820469401,1.4646916558588,0.42996478536983,0.247747579053601
"...527",0.0988206735407147,13.5549828905397,4.39114664630535,0.00549616709817968,0,0.236675551497386,23.5662867478124,0.0520612342067074,0.00100970608406733
"...528",0,205.906926826508,74.5058140052396,0.0981684011821033,0,4.21097740521318,415.854551692863,0.926470791645752,0.0179872711192398
"...529",0,0,248.149730717476,0.0328817602765412,0,121.856540216389,0,0,0.170919686592063
"...530",519.522002280725,0,488.987424895789,1.33060135366231,0,497.798002780113,0,12021.3081864763,2.53015194616502
"...531",543.36943252282,0,511.433237495199,1.39167946550781,0,520.648244143978,0,12573.1179407066,2.64629259424765
"...532",0,0,147.844356564652,0.0195905217255027,0,72.6005292425562,0,0,0.101831708684001
"...533",0,0,4.60412122180122,0.00061008170293671,0,2.26090224318763,0,0,0.00317121019630713
"...534",0,0,0,0,0,0,0,0,0
"...535",0,0,0,0,0,0,0,0,0
"...536",0,0,0,0,0,0,0,0,0
"...537",859.162642222523,0.639143197564003,808.665900852531,2.19927375344832,0,823.236447126552,0.00889322308646158,19872.4031518363,4.18425402918156
"...538",107.305091664447,137.013192242825,100.998302710675,0.0141016011367021,0,102.818090637546,1.90644113720959,787.774395941258,0.522592277740553
"...539",247.876833996499,0,233.308029718005,0.634862911309479,0,237.511774972409,0,5735.66432350984,1.20719825376438
"...540",0,0,0,0,0,0,0,0,0
"...541",472.786180243253,0,444.998471265019,1.21090142219728,0,453.016455961295,0,10939.8800321454,2.30254131453707
"...542",273.078782457154,0,257.028749583635,0.69941021939164,0,261.659894888036,0,6318.81650573738,1.32993561361622
"...543",309.670548346869,0,291.469857556446,0.793129162982098,0,296.721562917747,0,7165.51961535845,1.50814313374633
"...544",231.889564219772,0,218.260401619644,0.593916266676738,0,222.193018635191,0,5365.73216240277,1.12933779441545
"...545",425.170415713432,0,400.181293205831,1.08894777930842,0,407.391761762136,0,9838.09073845853,2.07064522781819
"...546",239.690402719362,0,225.602750765969,0.61389579828789,0,229.667662265411,0,5546.23709444574,1.16732907606437
"...547",167.51534435813,0,157.669735850671,0.42904081633427,0,160.510629945257,0,3876.16611356656,0.81582545624546
"...548",197.304858172157,0,185.708389815026,0.505337810940607,0,189.054484517945,0,4565.47075266094,0.960904963987157
"...549",294.612031351482,378.900023289228,277.296395381604,0.0335354450714194,0,282.292723230061,5.27212438060746,2129.19087440506,1.43480584309266
"...550",336.436638468215,1.19784179479231,316.66278764508,0.859403128791316,0,322.36841934759,0.0166671167650327,7770.04460932766,1.63849810372729
"...551",76.256092093334,95.4072534573592,71.7741884687047,0.0137526091538037,0,73.0674161579902,1.32752408583354,584.089916268486,0.371378880913369
"...552",738.359721074398,949.605753486734,694.963095056463,0.0840419413326746,0,707.48494360304,13.21308877593,5336.16809257482,3.5959252486804
"...553",0,0,0,0,0,0,0,0,0
"...554",0,0,0.157161496121068,2.08251148418094e-05,0,0.0771758088037127,0,0,0.00010824913484164
"...555",82.3398771970104,0,77.5004029474102,0.210889147288759,0,78.8968055980105,0,1905.27645696711,0.401007848796424
"...556",332.993967891273,0,313.422457855787,0.852865177013411,0,319.069705279835,0,7705.20419671379,1.62173176924672
"...557",0,0,10.9032799312373,0.00144476899447112,0,5.35417050661255,0,0,0.00750992226864164
"...558",0,0,0.647729072784103,8.58291162914134e-05,0,0.318074186817892,0,0,0.000446140520873148
"...559",454.06861185807,583.978451141312,427.381016133571,0.0516832196415814,0,435.081569434566,8.1256448687556,3281.57992544752,2.21138388160961
"...560",523.67453988507,0,492.895899726532,1.34123684577471,0,501.77690053004,0,12117.3944620886,2.55037544209981
"...561",251.149429108495,0,236.388280120329,0.643244691998061,0,240.647525341994,0,5811.38945976615,1.22313629460823
"...562",353.745166236833,454.952288889511,332.954017631795,0.0402641553419699,0,338.953184798249,6.33033757413271,2556.53662449087,1.722793292433
"...563",146.896281570693,188.923569587949,138.262545448857,0.0167201004136414,0,140.753760689048,2.62873712344882,1061.62786005554,0.715407453522366
"...564",128.182800080349,164.856127684237,120.648937007585,0.0145900853699536,0,122.822790162178,2.29385578420289,926.384455005681,0.624269924400484
"...565",342.846196460309,440.935104431229,322.695627916551,0.0390236074729551,0,328.509959365454,6.1352984202988,2477.76914421879,1.66971363561345
"...566",92.5585498548056,119.039715964755,87.1184795771819,0.0105352445355713,0,88.6881807809341,1.65635299610238,668.925953479039,0.450774354158739
"...567",144.092980543196,185.318239139271,135.624006667774,0.0164010217128857,0,138.067680702919,2.57857151407879,1041.36824259557,0.701754946950418
"...568",224.80985762108,289.128358636454,211.596800302445,0.0255884175774182,0,215.409352515901,4.02301550540866,1624.71374709918,1.09485853588488
"...569",414.061619613136,532.525387097938,389.725409576401,0.0471295242012978,0,396.747483968814,7.40971207190549,2992.44709573863,2.01654368457397
"...570",400.260116914336,514.775249874211,376.735081477203,0.0455586028102616,0,383.523096072505,7.16273153491855,2892.70284340623,1.94932824661355
"...571",27.4624268799973,35.3194761653669,25.8483400943287,0.0031258417852794,0,26.3140756163211,0.491445394447958,198.472535647627,0.133746236948197
"...572",123.221205341415,158.475011845869,115.978956864075,0.0140253443066692,0,118.068666292924,2.2050670950524,890.526724988043,0.600106195954559
"...573",442.078091238981,568.557421198589,416.095230786755,0.050318428738644,0,423.592436750535,7.91107220330859,3194.92374457156,2.15298820453196
"...574",0,0,43.4602890332454,2.46357563587186,0,416.71780739898,2062.61267967628,18.490728461701,4.04858082134283
"...575",0,0,874.764187310207,49.5865947265593,0,16.4011428172183,3.40313330490507,372.17946349138,1.56296692630988
"...576",243.572955058814,313.259611698549,229.257108545153,0.0277240800317388,0,233.387864281463,4.3587847315461,1760.31572944922,1.18623770229122
"...577",0,0,1451.945952076,82.3045302207024,0,26.083783896012,0,617.748729659068,2.5833590968186
"...578",548.420754321578,1532.32441093472,1049.74280699429,59.5053751544215,0,17.8136154938943,16.4895651225836,0.326893054381837,0.0651212045705024
"...579",10.273884121709,28.7059220694231,595.684015968646,33.7667480144016,0,10.6817178332532,0.308908588801256,245.080496289379,1.02609475914244
"...580",1127.88644574823,3151.39046063344,2157.329189706,122.28965219834,0,36.6072352575707,33.9125695945841,0,0.131117334242464
"...581",60.0944734340531,1494.13087032624,101.311834062416,2.55680045139599,0,160.707161843703,44.0980406164265,43.3594957350516,0.874009222500835
"...582",125.170615913405,489.144233000886,5.19705387697062,0.186044551558248,0,22.2440766774083,97.7366116988225,1.33432610466464,0.128684335020847
"...583",31117.0568820424,100414.25222698,3212.39313465613,225.265989881907,0,89169.0342410342,171880.167569548,1497.11086835105,538.59492616826
"...584",192.372069105719,5762.26281910775,395.133078358177,9.73252592690171,0,486.134565736356,-109.28983401135,168.851434430937,2.55403216309333
"...585",1909.04220328487,7061.52893465299,38.1822918636895,1.44464670485185,0,52.769798225413,1082.3071910043,12.7728203171134,0.262429710242152
"...586",144.414402033645,532.651039288777,2.97563319184599,0.102418279269015,0,2.29458851341141,79.2844997688657,22.4451171012402,0.0097177397054306
"...587",12497.4780295659,40380.1842305694,1299.32248870449,90.5674725610418,0,35803.6011585037,69026.1841149642,601.77800200881,216.262354548793
"...588",302.193980480658,5228.05406758671,839.47811297244,12.1135118014887,0,873.31137051863,2568.55198440681,78.8193899788516,5.54045129636793
"...589",461.21173118341,18182.6054290332,1273.87974541078,30.8959995355598,0,1296.83183721527,-937.923539888926,544.476109850864,6.59138869555018
"...590",5398.42671459804,19911.2938845603,100.715213095929,3.82775326643812,0,85.775156462055,2963.77338810067,1.3405753320125,0.363263669637913
"...591",1470.89902759096,5425.192257159,28.3679505672616,1.04301067919346,0,23.3709932359234,807.533680649739,74.1337406613915,0.0989777590172057
"...592",2754.51300440032,10159.6114644194,51.3892989347253,1.95308683574945,0,43.7662297591818,1512.2465805719,0.684020063738452,0.185352984294114
"...593",19.1163547558108,188.933633793188,9.44812557259329,0.233204169205826,0,9.56931226980186,1.93627439838125,3.91619195735919,0.0484249851585615
"...594",26.0073229224763,96.4070131032415,0.52227280249404,0.0193360898569658,0,0.451007807506927,14.2433015947834,0.0224069094850765,0.00194225361291441
"...595",254.854594250353,9440.60376574055,657.341822153166,15.9471734597887,0,669.132769926484,-474.429592362734,280.827008964807,3.40076295369025
"...596",1213.35759732776,4522.80094421015,26.2843511838562,0.948453494260621,0,22.9962486491603,662.707935121774,1.87056497193812,0.100559451817215
"...597",2324.76256457531,8574.54089538933,48.5833795476607,1.64876651670324,0,36.9379604939998,1276.31063396847,415.637770782514,0.156434795708319
"...598",666.697795042242,2459.01564123815,12.7438134854787,0.472745037476932,0,10.5931062337138,366.021673964452,24.5062489594986,0.0448625313207726
"...599",3604.86716521452,13326.2410600499,69.5741858543072,2.61208951934042,0,59.6422072824298,1976.91249186309,1.89346944031863,0.254604648815855
"...600",2364.88016185215,8722.50868518288,48.3756000735472,1.67713957493814,0,37.575385685676,1298.33547073844,339.493159990316,0.159134335106423
"...601",5481.86262473558,20239.0849746989,103.746445158908,3.92056815475496,0,87.3080325661232,3008.70558586664,6.61956837022952,0.3701290161566
"...602",75.9321580353248,178.591678203506,106.192010331851,0.810398298670935,0,28.7251146902431,34.3487833496281,6.23336817184839,0.32636119380781
"...603",854.664638034989,2875.67459704811,24.8683547355508,0.570461510353558,0,638.551273017317,1119.04386169765,410.386003783464,5.51210504814118
"...604",50.7941071063828,29.5212532757525,208.19490048486,0.029932442794656,0,387.993997509146,433.347300602783,16291.3896351778,3.38303186820306
"...605",3785.60209723661,695.3048709237,429.275565814574,0.974374127582696,0,30037.6614326887,33248.3784228213,14147.5794943188,261.890931321153
"...606",1396.54802370179,4766.80808758781,36.4368624819666,0.940718476891783,0,890.081250662295,1669.12268989453,409.912121100009,7.66871347814408
"...607",1252.80116599684,229.397581786991,142.05655879386,0.322405227311693,0,9941.0836864765,11003.546113284,4682.19809666136,86.6738383395707
"...608",211.630569114151,445.742952119817,345.160150761705,2.60927659520647,0,93.0558680045886,92.4283511263387,19.1040199953394,1.06128664851931
"...609",203.52933923449,604.899526314476,7.73728045943265,0.12552547885538,0,332.604718090626,454.20915467312,155.48340747664,2.88836129029606
"...610",316.603795289039,57.972603310997,35.9000668905429,0.081477189963092,0,2512.27801334307,2780.78002771628,1183.26972222968,21.9039277064705
"...611",31.3053044348537,115.171753686708,0.596306612178552,0.0221919158167759,0,1.15112060969349,17.8650109679966,0.315962718368004,0.00781544900479237
"...612",3451.42752857606,631.989473794598,391.366371896729,0.888256378414904,0,27387.3457091031,30314.3932071607,12899.2953011429,238.7834655148
"...613",253.588738669351,231.91404767976,173.543906565898,1.2177049245588,0,1292.50286847115,1426.16471851829,597.607422679761,11.3816996025543
"...614",10212.0216241814,1881.28161490898,1158.07288677881,2.62888140247811,0,81025.8718492378,89687.8027163444,38162.7542732886,706.44458150915
"...615",57.0783343631882,120.220180702752,93.092253054418,0.703741253310637,0,25.0978578881847,24.9286119312078,5.15249590614127,0.286236881717681
"...616",530.135035713885,10859.5658905624,1246.23646012536,0.111398471710925,0,15.9862570185221,1943.68609749587,2.0944089080545,0.0752853171968772
"...617",76.8032574489016,118.900999088948,81.1067805850991,0.0170426220371597,0,39.8005440761246,0.793006147973985,0.436249050222983,0.251772766551138
"...618",138.868455008938,475.022822956008,224.11271173045,1.50555361576532,0,106.919252883161,151.00700357283,36.080525309809,1.07508223413109
"...619",141.709405775,2968.54608463127,337.613971790108,0.0295777945497708,0,2.58088157085063,532.24287794551,0.552740630483977,0.0092201711733567
"...620",9194.12310988248,1881.96732372872,1064.23676805357,2.36579726249645,0,72880.3866285006,80705.2413276845,34326.2321204679,635.425102249697
"...621",164.221131885672,106.954325753629,79.2355058828991,0.524369273271207,0,1003.7428541431,1109.0384710604,468.091875369547,8.79855216544075
"...622",53.3444130817042,112.355678414834,87.0023916613117,0.657704267969146,0,23.45601905855,23.2978447470163,4.81543256448377,0.267511983801238
"...623",6003.90770321264,1099.36193050506,680.789969536546,1.54509053818807,0,47641.5176992807,52733.2485515647,22438.9041002726,415.374554077698
"...624",0,0,137.521745263723,0.0182226958195721,0,67.5315021858156,0,0,0.0947217372838101
"...625",17440.6836632802,3214.26134494054,1979.17044539244,4.49026600080073,0,138380.595721058,153173.384201876,65176.2525363725,1206.50140311009
"...626",0,0,261.057343769868,0.0345921189253455,0,128.194959623368,0,0,0.179810146280202
"...627",2412.07093013576,443.026600815971,276.811427481118,0.628376507802186,0,19143.5583974119,21185.6576799279,9016.87640967882,166.893413796672
"...628",598.118823927278,7145.50580530611,142.042614350787,0.675271651208094,0,179.311852326168,1568.75593529013,81.4068546664183,1.64960606584861
"...629",119.138106951562,2319.20492137975,1426.69344857099,13.3326891446282,0,4927.35197809308,1158.13916384224,3900.71182860035,33.4086550509943
"...630",0,0,0.206817535821947,2.74049244954643e-05,0,0.101559930363312,0,0,0.000142451044787454
"...631",154.464855497088,0.0190733121535665,69.5627718116915,132.811486961623,0,11.8742502240783,1315.11874559947,357.292220783928,0.0501561967310739
"...632",0.10838524037112,0,1.40345846509751,0.0933708873228922,0,0.673526679442586,0.922794768468965,0.250685456323968,0.000968101629078969
"...633",2138.02071016653,25758.9158306718,516.484652472557,2.48662650594198,0,525.771149931396,5500.23833836328,243.991617502464,4.85040752887019
"...634",315.43722523962,0.553537913380887,141.452515732918,269.323172009064,0,51.9061755873462,2794.81328603884,762.938191580703,0.331599800079949
"...635",10.8665949131361,0.101909558192428,3.0838993470892,5.24471404892976,0,82.1078802048606,394.044252075416,72.9975230109734,0.681755907990327
"...636",158.388394888407,0,71.3177084242712,136.184906999003,0,12.1419022534924,1348.52293253911,366.338321648462,0.0512153538898858
"...637",1.19288217726205,0,0.537120307093356,1.02565941454017,0,0.0914452021971284,10.1562300254916,2.75903076769249,0.000385721964670817
"...638",0,0,0,0,0,0,0,0,0
"...639",8.26715215572454,0,3.7224592581827,7.10823130865861,0,0.633751945401545,70.3867494625432,19.1211903351529,0.00267320799364926
"...640",0,0,0,0,0,0,0,0,0
"...641",0,0,0,0,0,0,0,0,0
"...642",0,0,0,0,0,0,0,0,0
"...643",24.6687846381097,0.52722662008811,1.74875100165979,0.00681884495268589,0,422.364583255807,1769.96695950311,304.68022106072,3.51684605194515
"...644",0,0,0,0,0,0,0,0,0
"...645",0,0,0.151928868080422,2.013175112003e-05,0,0.074606271664064,0,0,0.000104645023959979
"...646",0,0,0,0,0,0,0,0,0
"...647",1.99811439048221,15.8673253566139,1.16532335952923,0.0155937109167048,0,5.33399943969059,1.04697429551673,0.0649773758689773,0.0151219663635505
"...648",0,0,0,0,0,0,0,0,0
"...649",16.5110382369958,0.36197489809138,0.815756210198071,0.00401082449530819,0,255.640203356928,604.396668222084,139.177699804896,2.01927572179878
"...650",9.28084414636081,0.20854741861263,0.260411341241755,0.00194554153317539,0,128.584595074944,15.6149707255495,42.0655450030598,0.948146072627998
"...651",2.26918556469723,0.0484975264561605,0.160860803944345,0.000627239029467204,0,38.8516754847668,162.812377399849,28.0263486678493,0.323500991694899
"...652",668.161863283405,14.2801003786167,47.3654760390037,0.184690580256181,0,11439.8788214782,47940.1169924146,8252.36051130931,95.2548917759986
"...653",10.9258588039048,9.73695947729705,0,3.41334402197152,0,0.181401495315775,284.489680071269,26.1531775586392,0.103194312070399
"...654",0,0,0,0,0,0,0,0,0
"...655",56.2395946442516,50.1198728538374,0,17.5697936082105,0,0.933743218498682,1464.37772763115,134.620456932075,0.531180787212575
"...656",0,0,0,0,0,0,0,0,0
"...657",0.848646340324525,1.83378312419179,3.49276796203949,0.192157848376609,0,2.26547545293143,0.120998577355123,1.48615422319391,0.0121792062667486
"...658",0.113379112795162,0.101041743873153,0,0.0354207320286336,0,0.00188242782263191,2.95218784214309,0.271395056589336,0.00107086131699481
"...659",4.15601680244203,4.15196862739227,20.1993520848928,1.11951382592013,0,9.68248744454703,0.00921232834847582,8.71931165522967,0.0627787412669323
"...660",83.0947723219968,549.674220428048,0.390460263463008,8.73358304845382,0,193.372807782432,700.889542907233,223.078107704335,1.42527511542378
"...661",23.0511982855709,183.053014781953,0,2.90914933634196,0,0,225.043625003018,53.315378932096,0
"...662",32.3035708600092,14.8742898510105,0.85627296592297,0.231887225283519,0,422.80613460153,68.7877227441722,142.450558573334,3.11765165781964
"...663",11.2208707902513,0.252141249329175,0.314846577133348,0.00235222893699693,0,155.463350552923,18.8790551960353,50.8587406228474,1.14634233734167
"...664",8.011906489344,7.14008941747946,0,2.50299712002716,0,0.133021288631126,208.615611351282,19.1780634144879,0.0756721456298455
"...665",677.214936848332,603.523669476291,0,211.568499810279,0,11.243766224634,17633.4569374639,1621.04625427039,6.39626877723202
"...666",15.0962168241995,13.4535192258925,0,4.71620422486619,0,0.250641744019448,393.078289925193,36.1357442149905,0.142583181606016
"...667",356.785923258671,317.9621976808,0,111.463375111834,0,5.92369910213475,9290.06268372381,854.036810183945,3.3698291885231
"...668",0,0,0,0,0,0,0,0,0
"...669",0.523001794938532,0.466091258844576,0,0.163390821927499,0,0.00868337302883473,13.6180245406051,1.25190697152575,0.00493973164113897
"...670",21.4663193675258,170.467254145201,0,2.70913155871957,0,0,209.570811291161,49.6496944401122,0
"...671",0.354551236365362,2.81554442017768,0,0.0447457212936803,0,0,3.46140337228837,0.820045590840062,0
"...672",0,0,0,0,0,0,0,0,0
"...673",1.2700148776241,9.93585113851363,1.17585861540457,0.00563167519881329,0,0.0111818372939675,0.0220455237801384,0.0991513221259262,0.00372817843631633
"...674",7.33123922885682,58.2184677041281,0,0.925230414183858,0,0,71.5732271870226,16.9565066720638,0
"...675",0.227841441749096,1.80932298129359,0,0.0287544608676799,0,0,2.22436436240393,0.526977064393739,0
"...676",0.123374973184139,0.979739122895665,0,0.0155703932139837,0,0,1.2044819039793,0.28535537999198,0
"...677",0.0216454737583463,0.171889945969931,0,0.00273174152765487,0,0,0.211319855008801,0.0500640626701544,0
"...678",202.987963711675,1612.06369630954,1.36000447887337,25.6308659280515,0,0.0279836277712742,1987.08545014765,473.915992077416,0.000120203134427254
"...679",42.4837462726588,337.369786077876,0,5.36161117280349,0,0,414.759187199921,98.2611403937141,0
"...680",0.450355221089522,3.5763381982113,0,0.0568365503745123,0,0,4.39671596406606,1.04163171775177,0
"...681",26.3652190206362,217.112046830833,99.4213258992831,4.27839644430076,0,2.04570603973072,649.230546121841,384.304810525806,0.00878729091532649
"...682",16.3875441004484,130.005200707332,1.02811298570459,1.9329531713318,0,0.00977684899813269,149.166194485967,35.4212842852227,0.0032597360032795
"...683",0.369180022410814,2.88922176696627,0.334151082148353,0.00264434221420055,0,0.00317761249799619,0.0870221584811411,0.0473087779507459,0.0010594597365846
"...684",0.0534873150182219,69.7278531149032,889.989349059003,8.51985686390803,0,18.312535768336,3508.09054086531,2894.42496432124,0.0786611448900413
"...685",1.50402459559606,18.6451635997841,86.0602908288187,1.01301499498112,0,1.77078765684381,353.858693288597,283.352145818945,0.00760638429361248
"...686",16.0300676542701,82.8037822886847,39.7759723060337,1.02008934266943,0,132.307634734263,228.582297264481,219.212148059342,0.935966725559731
"...687",0.85779390720946,308.289082333658,3871.56561675246,37.1413412383013,0,79.6618340558802,15266.7380011256,12592.5585144651,0.342185874755313
"...688",58.7317746386452,469.901278520975,44.9914804327129,7.8425360906461,0,0.925750511020804,750.702513504096,282.15650992357,0.00397654350007335
"...689",84.6876478716849,421.390897117621,10.8776672396707,3.5257620722432,0,696.655679459387,427.43175294212,513.263135684228,4.93831442049266
"...690",0.137532866990553,45.197709491691,566.402655542645,5.43522668822631,0,11.6543741786033,2233.61214860923,1842.2951062463,0.0500611399460583
"...691",0,0,5.69822619455996,0.000430930604620643,0,0,0,453.809472130622,0
"...692",32311.2025579022,569304.318168589,91786.2749035079,1322.24869429735,0,93613.0543672262,277172.712289546,7821.53526513847,594.361725584994
"...693",114.216473774713,840.547712704504,172.91736370672,8.1711510516228,0,578.216006377349,1304.6906387548,60.5620010990468,2.9578130950249
"...694",4278.48918734974,14476.9350851964,516.007356444919,32.2952443922896,0,12141.1905095192,23531.1360723698,225.512274703254,73.3598058406121
"...695",475.884271758343,3877.99120585562,47.577085646771,6.86758630946547,0,353.225237353761,1072.13564922645,144.931751443957,2.1389139501033
"...696",41923.4440988429,738914.397351214,119049.340445367,1712.90873263833,0,121402.855375243,359616.791449468,9968.44758406355,770.98223192952
"...697",0,0,22.543650655513,0.00170487247708969,0,0,0,1795.387170422,0
