"","FIPS","LRS","AtmDep2019"
"501",51023,"H51023JU5_7500_7420",13375.8760453072
"502",51023,"N51023JU5_7510_7500",10663.3885147862
"503",11001,"N11001PL2_4945_0000",4509.58368500493
"504",24033,"N24033PL0_4961_0000",16747.1281844978
"505",51059,"N51059PL2_4970_5250",13608.455175142
"506",51061,"N51061PL2_4970_5250",21941.9879798692
"507",51107,"N51107PL2_4970_5250",29095.062275195
"508",51153,"N51153PL2_4970_5250",11276.6680546271
"509",51600,"N51600PL2_4970_5250",20851.4228772085
"510",51683,"N51683PL2_4970_5250",11955.7127123565
"511",51685,"N51685PL2_4970_5250",3521.3567050248
"512",51059,"N51059PL0_5000_0001",29117.3508171736
"513",51610,"N51610PL0_5000_0001",45775.3199423294
"514",51510,"N51510PL0_5000_0001",53657.022760592
"515",51059,"N51059PL0_5010_5130",60032.9944670937
"516",51600,"N51600PL0_5010_5130",15247.6404111893
"517",24033,"N24033PL1_5060_0000",603.306905043022
"518",24033,"N24033PL1_5061_0000",18906.7132108495
"519",24033,"N24033PL0_5070_0001",35868.2752673787
"520",51059,"N51059PL0_5090_0000",5110.87246386633
"521",51510,"N51510PL0_5090_0000",354.620839561949
"522",51059,"N51059PL1_5130_0001",2416.84341087005
"523",51059,"N51059PL0_5131_0000",16831.8377948823
"524",51600,"N51600PL0_5131_0000",45403.2046258337
"525",51153,"N51153PL3_5360_5250",25254.1214973266
"526",51683,"N51683PL3_5360_5250",39743.345274822
"527",51061,"N51061PL1_5370_5470",17930.6577043619
"528",24017,"N24017PL0_5440_0000",52885.7888848724
"529",24017,"N24017PL0_5450_0000",29563.8997352983
"530",51061,"N51061PL2_5470_5360",8780.80286922182
"531",51153,"N51153PL2_5470_5360",80032.4158030358
"532",51153,"N51153PL0_5490_0001",74689.5817952349
"533",51153,"N51153PL0_5493_0000",10054.448451465
"534",51179,"N51179PL0_5493_0000",10853.719014567
"535",24017,"N24017PL0_5510_0001",25000.0007377585
"536",24037,"N24037PL0_5510_0001",20547.3251320753
"537",24017,"N24017PL0_5530_5710",22203.6798158463
"538",51153,"N51153PL0_5540_5490",344.073117796761
"539",24017,"N24017PL0_5580_0000",18053.1593911738
"540",24017,"N24017PL0_5581_0000",4133.36676669744
"541",24017,"N24017PL0_5582_0000",1089.42954373367
"542",24017,"N24017PL0_5583_0000",2855.86248518991
"543",24017,"N24017PL0_5584_0000",26439.2525776477
"544",24017,"N24017PL0_5585_0000",2373.40124240812
"545",24017,"N24017PL2_5630_0001",98691.9788206789
"546",24017,"N24017PL0_5670_0000",444.051953735061
"547",24037,"N24037PL0_5670_0000",5283.26899966834
"548",24017,"N24017PL0_5671_0000",1657.03715862341
"549",24037,"N24037PL0_5671_0000",95616.9851420117
"550",24037,"N24037PL0_5672_0000",18710.9682761419
"551",51153,"N51153PL1_5690_0001",42510.9077361972
"552",51179,"N51179PL1_5690_0001",56664.4148116596
"553",24017,"N24017PL0_5710_0001",6315.51711026348
"554",24017,"N24017PL0_5720_0001",127851.200924187
"555",51061,"N51061PL0_5730_5690",15341.0422367064
"556",51179,"N51179PL0_5730_5690",219995.487240095
"557",24037,"N24037PL0_5750_0001",93024.2278848695
"558",24017,"N24017PL0_5790_0000",60084.6056751245
"559",24017,"N24017PL0_5930_0000",14042.86455536
"560",24037,"N24037PL0_5950_0000",58088.3208879891
"561",24037,"N24037PL0_5951_0000",1420.14703461981
"562",24037,"N24037PL0_5952_0000",47924.6050770593
"563",24037,"N24037PL0_5960_0000",202753.171203616
"564",24037,"N24037PL0_5961_0000",53302.8774367617
"565",24037,"N24037PL0_5962_0000",75540.7878365025
"566",24037,"N24037PL0_5980_0000",1484.29514218049
"567",24037,"N24037PL0_5981_0000",77824.3059614073
"568",24037,"N24037PL0_5982_0000",7835.68889510212
"569",24037,"N24037PL0_5983_0000",16942.5929157872
"570",24037,"N24037PL0_6020_0000",2809.29510735073
"571",24037,"N24037PL0_6060_0000",64530.4780543616
"572",51099,"N51099PL0_6100_0000",116140.256976999
"573",51193,"N51193PL0_6100_0000",39632.489628257
"574",24037,"N24037PL0_6110_0000",30929.5300637922
"575",51193,"N51193PL0_6130_0000",52106.2364722784
"576",51133,"N51133PL0_6140_0000",76872.2112732748
"577",51193,"N51193PL0_6140_0000",70033.8627050506
"578",51133,"N51133PL0_6270_0000",24434.7729226564
"579",24013,"N24013PM2_2860_3040",251583.977672894
"580",24021,"N24021PM2_2860_3040",42522.3455721463
"581",42001,"N42001PM2_2860_3040",578.58282173604
"582",24013,"N24013PM3_3040_3340",13614.2306292091
"583",24021,"N24021PM3_3040_3340",46603.2787937579
"584",24021,"H24021PM3_3040_3340",17438.247936061
"585",42001,"N42001PM3_3040_3340",26067.0210490081
"586",42055,"N42055PM3_3040_3340",25082.4725991251
"587",24013,"N24013PM1_3120_3400",33885.045218666
"588",24021,"N24021PM4_3340_3341",31574.1919989221
"589",24021,"H24021PM4_3340_3341",169019.644070824
"590",24021,"N24021PM4_3341_4040",109288.266344272
"591",24013,"N24013PM2_3400_3340",3985.94057273674
"592",24021,"N24021PM2_3400_3340",84693.1429197033
"593",24013,"N24013PM1_3450_3400",136515.721117985
"594",24021,"N24021PM1_3450_3400",1099.72308316039
"595",24021,"N24021PM1_3510_4000",37498.3257160295
"596",24021,"H24021PM1_3510_4000",539.576672618916
"597",24013,"N24013PM1_3711_3710",113215.296053318
"598",24021,"N24021PM1_3710_4040",127455.734642285
"599",24021,"N24021PM1_4000_4290",4169.76435969926
"600",24021,"N24021PM4_4040_4410",7527.09002607777
"601",24031,"N24031PM4_4040_4410",2572.61921919639
"602",24021,"N24021PM7_4150_4290",6135.8498307185
"603",24043,"N24043PM7_4150_4290",3162.4378267964
"604",51107,"N51107PM7_4150_4290",44774.3120515932
"605",24021,"N24021PM7_4200_4410",365.115132773895
"606",51107,"N51107PM7_4200_4410",25525.2173406543
"607",24031,"N24031PM1_4252_4250",16207.2040606005
"608",24021,"N24021PM7_4290_4200",52555.8587734689
"609",51107,"N51107PM7_4290_4200",18435.7081800327
"610",24021,"N24021PM7_4410_4620",46599.7833105347
"611",51107,"N51107PM7_4410_4620",121926.621701746
"612",24031,"N24031PM7_4410_4620",41826.3023112833
"613",51107,"N51107PM1_4430_4200",36682.3712784456
"614",24031,"N24031PM1_4500_4580",61577.0334197256
"615",51059,"N51059PM7_4580_4820",45423.7096412305
"616",51600,"N51600PM7_4580_4820",21254.584020224
"617",24031,"N24031PM7_4580_4820",40644.4801353982
"618",51059,"N51059PM7_4620_4580",50234.0534164695
"619",51107,"N51107PM7_4620_4580",17728.1369116077
"620",24031,"N24031PM7_4620_4580",1509.99470385662
"621",24031,"N24031PM0_4640_4820",120909.071343103
"622",51107,"N51107PM3_4660_4620",69038.5066236634
"623",51061,"N51061PM3_4670_4660",83538.7352811
"624",51107,"N51107PM3_4670_4660",83388.871811714
"625",51061,"N51061PM2_4860_4670",91536.005964504
"626",51107,"N51107PM2_4860_4670",125954.467157409
"627",54037,"N54037PS5_4370_4150",107738.749568698
"628",51043,"N51043PS5_4380_4370",30766.059801457
"629",51061,"N51061PS5_4380_4370",73098.0747425309
"630",51069,"N51069PS5_4380_4370",412.676762617743
"631",51187,"N51187PS5_4380_4370",39537.5970069539
"632",54037,"N54037PS5_4380_4370",31328.9696518416
"633",51069,"N51069PS1_4790_4830",37100.1957911895
"634",51171,"N51171PS1_4790_4830",17114.5554920345
"635",51069,"N51069PS1_4830_5080",20786.1330508195
"636",51171,"N51171PS1_4830_5080",9168.4464773468
"637",51187,"N51187PS1_4830_5080",76865.2264411792
"638",51069,"N51069PS4_5080_4380",21461.7481735415
"639",51139,"N51139PS4_5080_4380",9363.95788273681
"640",51171,"N51171PS4_5080_4380",35712.9606883646
"641",51187,"N51187PS4_5080_4380",38241.1052743396
"642",51171,"N51171PS3_5100_5080",40310.8209418725
"643",51187,"N51187PS3_5100_5080",37746.2844082402
"644",51187,"N51187PS5_5200_4380",7882.61611110671
"645",51139,"N51139PS5_5240_5200",5718.556913076
"646",51139,"H51139PS5_5240_5200",85446.4149813576
"647",51187,"N51187PS5_5240_5200",30298.8131134512
"648",51165,"N51165PS2_5550_5560",87556.0708313722
"649",51165,"H51165PS2_5550_5560",129720.202930026
"650",51171,"N51171PS2_5550_5560",12408.6342899715
"651",54031,"N54031PS2_5550_5560",70092.9626687229
"652",51165,"N51165PS2_5560_5100",1882.57768310938
"653",51171,"N51171PS2_5560_5100",343631.764083536
"654",51660,"N51660PS2_5560_5100",82251.243267012
"655",51139,"N51139PS4_5840_5240",1731.3033006014
"656",51139,"H51139PS4_5840_5240",129940.790244007
"657",51165,"N51165PS4_5840_5240",20956.2949998656
"658",51165,"H51165PS4_5840_5240",55425.8591356865
"659",51015,"N51015PS3_5990_6161",72962.4368033545
"660",51015,"L51015PS3_5990_6161",13655.4562764269
"661",51165,"N51165PS3_5990_6161",62369.5413241068
"662",51165,"H51165PS3_5990_6161",54288.1891936999
"663",51165,"N51165PS0_6150_6160",24402.6325994256
"664",51660,"N51660PS0_6150_6160",19825.0572141753
"665",51165,"N51165PS0_6160_6161",89721.4551616729
"666",51660,"N51660PS0_6160_6161",7084.31905161137
"667",51165,"N51165PS3_6161_6280",4156.32111294554
"668",51165,"N51165PS4_6230_6360",4088.67523386648
"669",51015,"L51015PS3_6280_6230",1864.78085931375
"670",51165,"N51165PS3_6280_6230",131273.086209411
"671",51165,"N51165PS4_6360_5840",44214.0229043043
"672",51165,"H51165PS4_6360_5840",1506.68391592203
"673",51015,"N51015PS2_6420_6360",17808.9130516502
"674",51015,"H51015PS2_6420_6360",116.989120882507
"675",51165,"N51165PS2_6420_6360",19649.0859588013
"676",51165,"H51165PS2_6420_6360",28287.0033526604
"677",51015,"N51015PS3_6460_6230",8467.87252756013
"678",51015,"L51015PS3_6460_6230",139614.082343095
"679",51790,"N51790PS3_6460_6230",43888.9751880076
"680",51015,"N51015PS2_6490_6420",3996.46657325675
"681",51015,"H51015PS2_6490_6420",16794.9989213828
"682",51165,"H51165PS2_6490_6420",6346.83537646222
"683",51820,"N51820PS2_6490_6420",209981.147311697
"684",51015,"N51015PS2_6660_6490",11958.5860908875
"685",51015,"H51015PS2_6660_6490",64248.9537995054
"686",51820,"N51820PS2_6660_6490",54768.5952999781
"687",51015,"N51015PS2_6730_6660",7245.89357906538
"688",51015,"H51015PS2_6730_6660",76731.0724978933
"689",51820,"N51820PS2_6730_6660",64288.0817687338
"690",24043,"N24043PU3_2510_3290",30889.1507536295
"691",42055,"N42055PU3_2510_3290",186944.473782972
"692",42099,"N42099PU3_2510_3290",125310.419096687
"693",42001,"N42001PU2_2790_3290",271.046840665432
"694",42041,"N42041PU2_2790_3290",29998.3818654676
"695",42055,"N42055PU2_2790_3290",154221.879626969
"696",24043,"N24043PU2_2840_3080",3509.17439237391
"697",42055,"N42055PU2_2840_3080",23061.1245550722
"698",42057,"N42057PU2_2840_3080",23819.8137727252
"699",24043,"N24043PU0_3000_3090",28504.9851193581
"700",42001,"N42001PU0_3000_3090",318483.01747538
"701",42055,"N42055PU0_3000_3090",59927.0277363483
"702",24043,"N24043PU1_3030_3440",5844.41125648068
"703",42057,"N42057PU1_3030_3440",977.500399259964
"704",24043,"N24043PU2_3080_3640",30396.3119997743
"705",42055,"N42055PU2_3080_3640",10194.8072608847
"706",24043,"N24043PU2_3090_4050",9815.19014214703
"707",42055,"N42055PU2_3090_4050",49050.2552496901
"708",24001,"N24001PU1_3100_3690",1342.33053529733
"709",24043,"N24043PU1_3100_3690",4118.63387467565
"710",42009,"N42009PU1_3100_3690",189610.979351921
"711",42057,"N42057PU1_3100_3690",89240.1595657342
"712",24001,"N24001PU2_3140_3680",270456.888971806
"713",42009,"N42009PU2_3140_3680",1215.18640960077
"714",42111,"N42111PU2_3140_3680",91386.26205734
"715",42009,"N42009PU1_3170_3580",2654.94682707783
"716",24001,"N24001PU2_3180_3370",59404.0755516091
"717",42009,"N42009PU2_3180_3370",89480.3623685666
"718",24043,"N24043PU3_3290_3390",233334.472091012
"719",42055,"N42055PU3_3290_3390",144898.357566551
"720",24001,"N24001PU2_3370_4020",6722.92526112085
"721",42009,"N42009PU2_3370_4020",12724.8945125511
"722",24043,"N24043PU3_3390_3730",10759.3414284862
"723",42055,"N42055PU3_3390_3730",9082.4022867505
"724",24043,"N24043PU6_3440_3590",76290.6646589029
"725",42057,"N42057PU6_3440_3590",48922.5932223928
"726",54065,"N54065PU6_3440_3590",65822.7768777488
"727",24043,"N24043PU6_3530_3440",87627.113523558
"728",54065,"N54065PU6_3530_3440",4784.7012723235
"729",24001,"N24001PU1_3580_3780",20400.2850018589
"730",42009,"N42009PU1_3580_3780",228680.66848761
"731",24043,"N24043PU6_3590_3640",67300.4257159797
"732",54065,"N54065PU6_3590_3640",7058.52674727918
"733",24043,"N24043PU6_3600_3602",103241.864975201
"734",54003,"N54003PU6_3600_3602",18964.7251090612
"735",24043,"N24043PU0_3601_3602",4953.62746003666
"736",42055,"N42055PU0_3601_3602",1541.17436709271
"737",24043,"N24043PU6_3602_3730",7907.73458298052
"738",54003,"N54003PU6_3602_3730",2736.31118555426
"739",24043,"N24043PU6_3610_3530",58685.8379766806
"740",54065,"N54065PU6_3610_3530",91608.1743730809
"741",24043,"N24043PU0_3611_3530",194280.835895862
"742",42057,"N42057PU0_3611_3530",39071.2346157725
"743",51069,"N51069PU2_3630_3590",108449.28405716
"744",54003,"N54003PU2_3630_3590",78123.4060163026
"745",54065,"N54065PU2_3630_3590",16233.8079029253
"746",24043,"N24043PU6_3640_3600",26949.3260350496
"747",54003,"N54003PU6_3640_3600",779.853031956599
"748",54065,"N54065PU6_3640_3600",90869.8758374595
"749",24001,"N24001PU3_3680_3890",26648.9660509869
"750",42111,"N42111PU3_3680_3890",27569.4957620338
"751",24043,"N24043PU6_3690_3610",12725.7407976945
"752",54065,"N54065PU6_3690_3610",52367.6869714431
"753",24043,"N24043PU6_3730_3750",6052.44563603985
"754",54003,"N54003PU6_3730_3750",3942.77075191342
"755",24043,"N24043PU6_3750_3752",1303.44051601835
"756",54003,"N54003PU6_3750_3752",44876.3327550338
"757",54037,"N54037PU6_3750_3752",9696.95192932543
"758",24043,"N24043PU0_3751_3752",5507.16889382146
"759",24043,"N24043PU6_3752_4080",3175.97713929809
"760",54037,"N54037PU6_3752_4080",4460.58314002761
"761",51069,"N51069PU2_3770_3600",65012.7727464926
"762",54003,"N54003PU2_3770_3600",28091.403576684
"763",54065,"N54065PU2_3770_3600",8184.65305411793
"764",24001,"N24001PU4_3780_3930",229845.137418631
"765",54057,"N54057PU4_3780_3930",153651.19171684
"766",24001,"N24001PU1_3850_4190",71977.1783243268
"767",24023,"N24023PU1_3850_4190",31747.8344540968
"768",54027,"N54027PU3_3860_3610",69439.6927541266
"769",54065,"N54065PU3_3860_3610",146103.000023305
"770",24001,"N24001PU6_3870_3690",62846.7623002968
"771",54027,"N54027PU6_3870_3690",6107.4839020648
"772",54065,"N54065PU6_3870_3690",58295.4083624819
"773",24001,"N24001PU0_3871_3690",84967.3242373391
"774",42009,"N42009PU0_3871_3690",165305.609959601
"775",24001,"N24001PU4_3890_3990",45356.1263068595
"776",54057,"N54057PU4_3890_3990",76423.2973057127
"777",54003,"N54003PU2_3900_3750",46831.2092758105
"778",54037,"N54037PU2_3900_3750",8524.55986626514
"779",24001,"N24001PU5_3930_4170",14222.4848794133
"780",54027,"N54027PU5_3930_4170",2273.32802254111
"781",54057,"N54057PU5_3930_4170",8572.07108419203
"782",24001,"N24001PU1_3940_3970",79797.8038836302
"783",24023,"N24023PU1_3940_3970",115667.053019201
"784",24001,"N24001PU4_3970_3890",69590.3680096888
"785",54023,"N54023PU4_3970_3890",60378.1970654674
"786",54057,"N54057PU4_3970_3890",74243.0710096317
"787",54057,"H54057PU4_3970_3890",24500.5168222499
"788",24001,"N24001PU4_3990_3780",273327.007476498
"789",54057,"N54057PU4_3990_3780",44450.7968715433
"790",24001,"N24001PU6_4020_3870",661.241295270561
"791",54027,"N54027PU6_4020_3870",137668.710884579
"792",54065,"N54065PU6_4020_3870",57288.1507167493
"793",24043,"N24043PU2_4050_4180",18180.6752433058
"794",24043,"N24043PU6_4080_4180",97556.0424827854
"795",54037,"N54037PU6_4080_4180",225635.046067474
"796",54057,"N54057PU2_4160_3930",41542.0764793791
"797",24001,"N24001PU5_4170_4020",652.532274702401
"798",54027,"N54027PU5_4170_4020",2642.90150410679
"799",24043,"N24043PU6_4180_4150",903.125967298725
"800",54037,"N54037PU6_4180_4150",61057.4649759187
"801",24023,"N24023PU1_4190_4300",14911.7254964396
"802",54027,"N54027PU4_4210_4170",180089.073260863
"803",51043,"N51043PU2_4220_3900",12177.5824531325
"804",51069,"N51069PU2_4220_3900",416.27405109629
"805",51840,"N51840PU2_4220_3900",28701.4913549769
"806",54003,"N54003PU2_4220_3900",7812.78531684631
"807",54037,"N54037PU2_4220_3900",52540.498764862
"808",54027,"N54027PU3_4280_3860",369593.21918167
"809",54031,"N54031PU3_4280_3860",49492.1513647918
"810",54031,"H54031PU3_4280_3860",35922.6384720819
"811",24023,"N24023PU1_4300_4440",71361.9442013916
"812",54027,"N54027PU4_4310_4210",700.137303098338
"813",54031,"N54031PU4_4310_4210",20839.0419004553
"814",54031,"H54031PU4_4310_4210",5265.49221701091
"815",54031,"L54031PU4_4310_4210",3746.82351898409
"816",54027,"N54027PU2_4340_3860",3266.59647639326
"817",54031,"N54031PU2_4340_3860",79025.5438156512
"818",54031,"H54031PU2_4340_3860",13421.783445969
"819",54023,"N54023PU2_4360_4160",63170.3546236736
"820",54023,"H54023PU2_4360_4160",60861.1086533571
"821",54023,"L54023PU2_4360_4160",97334.759363101
"822",54057,"N54057PU2_4360_4160",46327.7247870632
"823",24001,"N24001PU4_4440_3970",3161.18009482485
"824",54057,"N54057PU4_4440_3970",5076.06061074494
"825",54057,"H54057PU4_4440_3970",74221.4928935387
"826",24023,"N24023PU3_4450_4440",3049.28718684323
"827",24023,"H24023PU3_4451_4450",4478.92107774273
"828",54023,"N54023PU3_4451_4450",1543.74421859788
"829",54023,"H54023PU3_4451_4450",6069.27481066033
"830",54057,"N54057PU3_4451_4450",8266.05194657201
"831",54057,"H54057PU3_4451_4450",8877.26783481253
"832",24023,"N24023PU2_4720_4750",3182.11460818865
"833",24023,"H24023PU2_4720_4750",2753.42439614424
"834",54023,"H54023PU2_4720_4750",38332.4044411231
"835",54077,"N54077PU2_4720_4750",1316.04239372941
"836",51043,"N51043PU2_4730_4220",162141.005891965
"837",51069,"N51069PU2_4730_4220",1184.78730645467
"838",51840,"N51840PU2_4730_4220",2659.80980050386
"839",24023,"N24023PU2_4750_4451",61178.7173229612
"840",54023,"H54023PU2_4750_4451",315375.426252518
"841",54023,"N54023PU1_4760_4451",4094.17226798747
"842",54023,"H54023PU1_4760_4451",4764.1903664229
"843",54057,"H54057PU1_4760_4451",19054.2789080513
"844",54023,"N54023PU1_4840_4760",8233.88892752383
"845",54023,"H54023PU1_4840_4760",26315.5018760207
"846",54023,"N54023PU4_5050_4310",27618.701404771
"847",54023,"H54023PU4_5050_4310",101494.701687697
"848",54023,"L54023PU4_5050_4310",307.257056677613
"849",54031,"N54031PU4_5050_4310",45851.1934890177
"850",54031,"L54031PU4_5050_4310",92931.5988660137
"851",54071,"N54071PU4_5050_4310",282.667945212558
"852",54071,"L54071PU4_5050_4310",9996.75049279322
"853",54031,"N54031PU2_5190_4310",80357.2404582553
"854",54031,"H54031PU2_5190_4310",68747.7243823665
"855",54031,"L54031PU2_5190_4310",36619.5145715911
"856",54071,"N54071PU2_5190_4310",24401.2142816548
"857",54071,"L54071PU2_5190_4310",15226.4758636832
"858",54023,"N54023PU3_5210_5050",51286.9275322148
"859",54023,"H54023PU3_5210_5050",250983.796110113
"860",54023,"L54023PU3_5210_5050",169.139727861791
"861",54071,"N54071PU3_5210_5050",10081.6475145396
"862",54071,"H54071PU3_5210_5050",1978.54290161228
"863",54023,"N54023PU1_5380_5050",76868.5196629529
"864",54023,"L54023PU1_5380_5050",1273.62207772023
"865",54071,"N54071PU1_5380_5050",236697.283538213
"866",54071,"L54071PU1_5380_5050",2799.39433304253
"867",54071,"N54071PU1_5520_5210",27359.7281135403
"868",54071,"H54071PU1_5520_5210",18489.7992690412
"869",54023,"N54023PU0_5620_5380",162171.755708233
"870",54071,"N54071PU0_5620_5380",18575.0408900362
"871",54071,"H54071PU0_5620_5380",3230.5884924586
"872",54071,"L54071PU0_5620_5380",21941.9201318321
"873",51091,"N51091PU2_5700_5210",15803.2573662187
"874",54071,"N54071PU2_5700_5210",97587.3349751042
"875",54071,"H54071PU2_5700_5210",668.841992112895
"876",54071,"N54071PU1_5820_5380",13968.0880888792
"877",54071,"H54071PU1_5820_5380",9009.75496937121
"878",54071,"L54071PU1_5820_5380",102556.057718835
"879",51091,"N51091PU2_6050_5190",15999.5447953526
"880",54071,"N54071PU2_6050_5190",143839.872888279
"881",54071,"L54071PU2_6050_5190",2500.14301742871
"882",51091,"N51091PU0_6080_5620",97486.0858011553
"883",54071,"N54071PU0_6080_5620",3197.61114251096
"884",54071,"H54071PU0_6080_5620",31998.6505417497
"885",54071,"L54071PU0_6080_5620",53693.0021170709
"886",51033,"N51033RL5_6070_0000",15135.0482011815
"887",51057,"N51057RL5_6070_0000",108888.516094744
"888",51099,"N51099RL5_6070_0000",72972.3890132174
"889",51177,"N51177RL5_6070_0000",20884.9420927018
"890",51179,"N51179RL5_6070_0000",43470.6239142718
"891",51193,"N51193RL5_6070_0000",33782.8623162323
"892",51630,"N51630RL5_6070_0000",36944.4700285923
"893",51159,"N51159RL1_6180_0001",197019.099379685
"894",51193,"N51193RL1_6180_0001",93350.3135554975
"895",51057,"N51057RL5_6320_0000",3619.65020581506
"896",51057,"N51057RL5_6321_0000",208264.785964134
"897",51159,"N51159RL5_6321_0000",1453.40589320528
"898",51159,"N51159RL1_6322_0000",5717.27057016417
"899",51193,"N51193RL1_6322_0000",56810.0578277565
"900",51047,"N51047RU2_5220_5640",35655.1524359141
"901",51061,"N51061RU2_5220_5640",270.535790431455
"902",51157,"N51157RU2_5220_5640",68939.1461021573
"903",51157,"H51157RU2_5220_5640",1464.0038163065
"904",51157,"L51157RU2_5220_5640",15788.9964129637
"905",51187,"N51187RU2_5220_5640",41644.4908251683
"906",51047,"N51047RU2_5500_5610",314.643301177405
"907",51157,"N51157RU2_5500_5610",140642.094892564
"908",51157,"H51157RU2_5500_5610",12442.1916141901
"909",51157,"L51157RU2_5500_5610",74209.5646121944
"910",51047,"N51047RU3_5610_5640",107170.037824173
"911",51157,"L51157RU3_5610_5640",32586.6121783668
"912",51047,"N51047RU4_5640_6030",801.820204586849
"913",51061,"N51061RU4_5640_6030",43981.2973125917
"914",51179,"N51179RU4_5640_6030",12513.6506273068
"915",51047,"N51047RU2_5810_5610",84578.3572143837
"916",51113,"N51113RU2_5810_5610",53578.2047394232
"917",51113,"H51113RU2_5810_5610",210674.77891139
"918",51157,"N51157RU2_5810_5610",37526.4417969787
"919",51157,"H51157RU2_5810_5610",131444.363344017
"920",51047,"N51047RU2_5940_6200",56951.5302316336
"921",51113,"N51113RU2_5940_6200",121566.244131756
"922",51113,"H51113RU2_5940_6200",141172.154182589
"923",51177,"N51177RU5_6030_0001",160157.890767074
"924",51179,"N51179RU5_6030_0001",114517.603872938
"925",51630,"N51630RU5_6030_0001",43097.2941119906
"926",51047,"N51047RU4_6040_6030",89942.1462476808
"927",51137,"N51137RU4_6040_6030",11195.6462345731
"928",51177,"N51177RU4_6040_6030",13423.0568522371
"929",51079,"N51079RU2_6090_6220",27491.6819901021
"930",51079,"H51079RU2_6090_6220",15969.9632567592
"931",51079,"L51079RU2_6090_6220",38616.409953741
"932",51113,"N51113RU2_6090_6220",17140.343116485
"933",51113,"H51113RU2_6090_6220",99009.2718766469
"934",51047,"N51047RU3_6170_6040",59615.4486941918
"935",51137,"N51137RU3_6170_6040",3598.02200205022
"936",51047,"N51047RU2_6200_6170",33183.6959188739
"937",51113,"N51113RU2_6200_6170",20717.7074900528
"938",51003,"N51003RU2_6220_6170",25339.0631750215
"939",51079,"L51079RU2_6220_6170",27988.0484196735
"940",51113,"N51113RU2_6220_6170",7238.30174185751
"941",51137,"N51137RU2_6220_6170",30634.8030450188
"942",42027,"N42027SJ2_1900_1930",22264.785713673
"943",42087,"N42087SJ2_1900_1930",18824.4636242123
"944",42109,"N42109SJ2_1900_1930",7915.85861796596
"945",42067,"N42067SJ6_1930_1970",15545.8072552183
"946",42087,"N42087SJ6_1930_1970",24556.1544798771
"947",42109,"N42109SJ6_1930_1970",3616.55238322834
"948",42067,"N42067SJ6_1970_2130",23223.0935055302
"949",42099,"N42099SJ6_1970_2130",18770.5898055364
"950",42109,"N42109SJ6_1970_2130",433.313955703302
"951",42027,"N42027SJ3_1980_2060",295.580106398127
"952",42061,"N42061SJ3_1980_2060",14574.8209642526
"953",42027,"N42027SJ4_2010_2210",9316.65766059952
"954",42061,"N42061SJ4_2010_2210",34721.6538182889
"955",42013,"N42013SJ3_2040_1980",19819.6668411781
"956",42013,"H42013SJ3_2040_1980",76559.6035291306
"957",42021,"N42021SJ3_2040_1980",16002.7307229123
"958",42027,"N42027SJ3_2040_1980",108588.553058951
"959",42061,"N42061SJ3_2040_1980",870.669714722567
"960",42061,"N42061SJ4_2060_2010",116289.470973292
"961",42067,"N42067SJ2_2110_2170",14989.8682044449
"962",42087,"N42087SJ2_2110_2170",7524.46820686718
"963",42061,"N42061SJ5_2120_1930",16035.2937366687
"964",42087,"N42087SJ5_2120_1930",19569.0798565738
"965",42099,"N42099SJ6_2130_2050",99951.8655102445
"966",42067,"N42067SJ2_2150_2130",340599.972759706
"967",42099,"N42099SJ2_2150_2130",5238.23863426706
"968",42055,"N42055SJ3_2160_2170",706.275163939853
"969",42061,"N42061SJ3_2160_2170",616.833194798854
"970",42067,"N42067SJ3_2160_2170",10610.9188275014
"971",42099,"N42099SJ3_2160_2170",44849.144929738
"972",42067,"N42067SJ3_2170_1970",1279.003397659
"973",42061,"N42061SJ5_2210_2320",1568.38644669877
"974",42087,"N42087SJ5_2210_2320",1825.58038939173
"975",42009,"N42009SJ3_2230_2060",136602.142341668
"976",42013,"N42013SJ3_2230_2060",140323.427886554
"977",42061,"N42061SJ3_2230_2060",77402.4423475296
"978",42009,"N42009SJ3_2250_2230",140154.528338261
"979",42013,"N42013SJ3_2250_2230",115850.690685322
"980",42013,"H42013SJ3_2250_2230",124648.494844827
"981",42021,"N42021SJ3_2250_2230",515.504613389032
"982",42061,"N42061SJ1_2280_2450",31089.4477332761
"983",42067,"N42067SJ1_2280_2450",158246.187943188
"984",42061,"N42061SJ5_2320_2120",77904.0423908763
"985",42087,"N42087SJ5_2320_2120",43907.3310005298
"986",42061,"N42061SJ4_2340_2210",9676.24002393056
"987",42009,"N42009SJ4_2360_2340",1890.91909309158
"988",42057,"N42057SJ4_2360_2340",53511.9025945759
"989",42061,"N42061SJ4_2360_2340",40020.2571120255
"990",42061,"N42061SJ3_2450_2120",87013.8819678281
"991",42061,"N42061SJ2_2500_2450",109104.05174385
"992",42009,"N42009SJ2_2530_2820",375.819856396528
"993",42013,"H42013SJ2_2530_2820",57523.0208315642
"994",42021,"N42021SJ2_2530_2820",24439.8098148297
"995",42009,"N42009SJ2_2570_2660",6537.8245767586
"996",42013,"N42013SJ2_2570_2660",184110.55617838
"997",42009,"N42009SJ2_2580_2500",10187.5584727166
"998",42057,"N42057SJ2_2580_2500",155720.581644285
"999",42061,"N42061SJ2_2580_2500",5544.21321069431
"1000",42009,"N42009SJ4_2660_2360",15899.9618448762
"1001",42061,"N42061SJ4_2660_2360",78169.000747136
