"","V1","V2","V3","V4","V5"
"511",573.105700102889,703.847928499386,169.619858888954,82.4804477397713,100.060630496189
"512",615.344096693586,367.674228585132,234.682310082994,407.320646117198,441.907848294096
"513",528.884865193035,1073.49861461856,1153.86455044809,855.322105247203,1117.64718450771
"514",30.2626104637583,35.884781455316,35.1150045378927,19.9064922795425,21.3010792351663
"515",11393.1469813024,12545.1856809761,6810.10224336242,8679.00581662389,7439.45155913116
"516",93.5161289512744,128.231853647119,103.212421785272,88.1107148703209,95.2529330331826
"517",32.8759526775952,39.181438210879,34.8922671229452,18.8535561440629,20.4961826752815
"518",627.431052616492,770.686575610473,183.168649509003,88.8790990696059,108.061973695039
"519",299.387162039082,260.20601944286,666.849819332901,606.261913749191,691.151815084141
"520",274.547505094806,238.617157002084,611.522394359953,555.961366947708,633.808093776337
"521",299.399958068762,260.217140841402,666.878320989493,606.287825833694,691.181355426081
"522",31.0191829215721,37.4828483099426,36.5903179690662,21.1566619874019,22.8951353029135
"523",100.281611642557,134.806064562256,109.062152426859,94.1554924842394,101.8753860923
"524",28.7776413416224,34.1390791308468,33.8710556771396,18.3713523878424,19.8930946050095
"525",28.7592834493664,34.1273346633746,33.6380882468169,18.2410079691651,19.7564526297365
"526",573.768402592634,704.663201531657,169.786743956838,82.5594050483973,100.159179161978
"527",0.565185156823488,0.320622264696201,0.19523482690731,0.355942206411148,0.379415831934974
"528",635.076840309139,348.38192565544,203.137036733887,399.650704817307,425.802576407278
"529",3.07452641605845,3.82241888091668,2.92756105086213,1.42184843087594,1.10950047359104
"530",656.051864882471,707.76975966353,1205.25703815234,847.041956795727,758.225257608117
"531",652.515781640386,703.954919830937,1198.76076942246,842.476447528705,754.138465434096
"532",3.07476258976702,3.82271250494869,2.92778593523679,1.42195765199539,1.10958570129966
"533",0.112540050741482,0.139915927398356,0.107160526412126,0.0520453796466692,0.0406121863007799
"534",0,0,0,0,0
"535",0,0,0,0,0
"536",0,0,0,0,0
"537",656.025789915098,707.695554400786,1204.95703966562,846.897867001247,758.064678232781
"538",460.278163711995,408.842555335557,365.63786866845,384.042013562614,283.614543759676
"539",656.074419535304,707.794092345243,1205.29847413557,847.071077568474,758.251324918293
"540",0,0,0,0,0
"541",631.599766503465,681.390052937026,1160.3351878438,815.471353361158,729.96499407575
"542",576.827799597988,622.300301153553,1059.71159062546,744.754148657411,666.662851456201
"543",655.988386331476,707.701276970035,1205.14041936891,846.959998342555,758.151892919665
"544",656.023090407689,707.738716838732,1205.20417550519,847.004805483872,758.192001802104
"545",625.571390836098,674.886448228855,1149.26023692812,807.687994460867,722.997760327906
"546",655.960032978736,707.670688465179,1205.08833038056,846.92339074996,758.119123821151
"547",656.107651984852,707.829944575974,1205.35952669233,847.11398466257,758.289732983221
"548",625.153305802855,674.435404707241,1148.49215751879,807.148196338763,722.514562811058
